Achiever,Killer,Explorer
-7649.43596707224,-4506.05308927509,-5701.21393163945
-7657.48230111174,-4510.6931606394,-5706.87114684686
-7665.41912146309,-4515.31435787521,-5712.55485566448
-7673.0050457834,-4519.8278035753,-5718.22842780769
-7680.84280497076,-4524.22667656045,-5724.21488575209
-7688.36977003736,-4528.36653403861,-5730.08992956216
-7695.57398138587,-4532.54356790035,-5735.98647583393
-7703.10241776759,-4536.7291657383,-5741.53554387592
-7710.59575208647,-4541.16381851508,-5747.53782968619
-7718.17648440711,-4545.59201553606,-5752.95007863656
-7725.40037738107,-4550.02038822859,-5758.17770640921
-7732.95679507205,-4554.29696514251,-5763.66765895125
-7740.49384514701,-4558.7496670654,-5769.0925953814
-7747.99786879504,-4563.25423717391,-5774.4962470753
-7755.57297059252,-4567.61144143347,-5779.84791897103
-7763.23525887166,-4572.12317923977,-5785.06839271422
-7770.61307400032,-4576.60463191745,-5790.57269143557
-7778.22091999616,-4581.15819921495,-5796.39055602345
-7785.67207252166,-4585.79689452284,-5802.07442894827
-7793.21763576387,-4590.4219074917,-5807.81046778929
-7800.87317260189,-4595.17369241735,-5813.53998888622
-7809.04491340118,-4599.90183332322,-5819.50405180791
-7817.1602724259,-4604.78093197515,-5824.91589916552
-7825.7915670602,-4609.64102991233,-5830.91338925752
-7834.14209824799,-4614.5700882284,-5837.10789204762
-7842.23435636751,-4619.50540443278,-5843.23592382399
-7850.07698343048,-4624.25016902695,-5849.47744717891
-7858.37472297835,-4628.91306934284,-5855.4766972536
-7866.55070508216,-4633.75557174518,-5861.36994006986
-7874.93342892143,-4638.4815769514,-5867.21786603379
-7883.34031538988,-4643.18405212813,-5873.23398031219
-7891.76347976631,-4647.66359779921,-5879.74031990832
-7900.08158150177,-4652.07439527771,-5886.00901677006
-7908.47535414354,-4656.74706495053,-5892.26159598195
-7916.29207753645,-4661.18611315595,-5898.59227821904
-7924.26131063517,-4665.6207672715,-5904.50501694936
-7932.30715438735,-4669.96136772388,-5910.17135891794
-7940.30673814765,-4674.34844460084,-5915.71957392717
-7948.02542686098,-4678.89416596458,-5921.54760013199
-7954.98548444676,-4683.2313480004,-5927.15740239719
-7962.86757859084,-4687.71078155831,-5933.10578278745
-7969.78034210526,-4691.86196655237,-5938.84951784389
-7969.85440597237,-4691.81465380984,-5938.76224098976
-7968.38535174448,-4691.01843641433,-5937.46457541197
-7968.18879346089,-4690.79620024463,-5937.28204358274
-7969.84475105414,-4691.71653847836,-5938.44562318137
-7969.77728251756,-4691.6980698167,-5937.76411290456
-7970.25248202027,-4692.21953712909,-5938.68816278834
-7973.62847272338,-4694.00622886671,-5940.73749314814
-7978.99626787266,-4697.12585435543,-5944.65941149791
-7985.17897372096,-4700.8653570326,-5949.33749903578
-7992.39957861829,-4704.95985456161,-5954.44776795084
-8000.01010172211,-4709.67279386693,-5960.4818870906
-8001.8646020038,-4710.92261220384,-5962.43242564537
-8005.66808289939,-4713.00375393786,-5964.84330889924
-8011.97112443744,-4716.7169712522,-5969.3103545895
-8019.37986985626,-4720.81721308218,-5974.97597915073
-8027.05682994287,-4725.39877129414,-5980.45706208684
-8035.46097918787,-4730.37291481801,-5986.21120298929
-8043.81038480797,-4735.50363079258,-5992.58426873182
-8045.86233520888,-4736.86198667161,-5994.54142232451
-8049.27228064734,-4738.95191579949,-5996.91309682389
-8055.61713330687,-4742.26701133194,-6000.84061060681
-8063.22196932324,-4746.09392010852,-6005.98242962501
-8070.80652227234,-4750.47058683773,-6011.73261279494
-8078.78208366963,-4755.23145208921,-6017.94440136722
-8087.28483321651,-4759.88703969029,-6023.94821614033
-8089.22045647301,-4761.21415587705,-6025.49352522375
-8092.15203145466,-4763.18483521865,-6027.91562855875
-8098.41702069525,-4766.34744511146,-6032.17386557362
-8105.11972122724,-4770.30292200797,-6037.58056309081
-8112.02273984214,-4774.43322382177,-6043.21575423646
-8119.5944872635,-4778.91153165256,-6048.80245505125
-8126.94326859681,-4783.57468078277,-6054.24707977921
-8129.23063452383,-4784.47854065724,-6055.46006124179
-8132.07786875052,-4786.21895033258,-6057.58512683741
-8137.48172082616,-4789.59408807406,-6061.60780295288
-8143.87294163873,-4793.54204607846,-6066.59668481682
-8151.14482419501,-4798.00348309397,-6072.13674830583
-8158.93594756654,-4802.54996278625,-6077.89474482199
-8166.93426680249,-4807.25393185814,-6084.32098330459
-8168.65133160617,-4808.50261642081,-6085.52864915587
-8172.47323240572,-4810.64301982589,-6088.0028701473
-8178.96511689647,-4814.22697440903,-6092.60606627636
-8186.34579318992,-4818.47331275268,-6097.98928514184
-8193.39005001377,-4823.14370771949,-6103.51280537875
-8201.45139167281,-4828.08109974273,-6109.07606569829
-8209.90564968482,-4833.32076968475,-6115.3007566966
-8211.75615873664,-4834.80880970892,-6116.77399850293
-8215.09181153883,-4836.90156987985,-6119.72249522023
-8221.5120408881,-4840.42358502086,-6124.15275743222
-8228.47017010746,-4844.66599312215,-6129.67267501066
-8236.63059616033,-4849.33690507273,-6135.58696221427
-8244.89775037728,-4854.41881544196,-6142.0248400078
-8253.27267302305,-4859.47322929632,-6148.27983769497
-8259.51067185232,-4863.22104920334,-6153.15513126463
-8266.32255695785,-4866.82206272274,-6157.64355264375
-8273.19798285381,-4871.03371528899,-6163.25964598592
-8280.39361945929,-4875.24953114424,-6168.88327446505
-8288.21580383151,-4879.74587541131,-6174.53970280995
-8296.12472310184,-4884.22529115169,-6180.41428587157
-8303.89880378297,-4888.60805333367,-6186.47629537275
-8310.55218563767,-4892.69751890906,-6192.22935686948
-8317.42015025763,-4896.75477710588,-6197.67422805933
-8324.40639909283,-4901.15353509662,-6203.17211137379
-8331.48982428932,-4905.51231119913,-6208.69598031877
-8338.92627916951,-4910.07548352812,-6214.10501173324
-8346.78361365356,-4914.35100359074,-6219.63070102994
-8354.94167924999,-4919.00709354318,-6225.25591480483
-8362.65254144926,-4923.32287722626,-6230.34767233104
-8370.02868298898,-4927.57579385722,-6235.6248680868
-8377.31059946954,-4931.90697190023,-6241.08147416527
-8384.72761340311,-4936.35996253522,-6246.26979705135
-8392.61770545081,-4940.96202439626,-6251.83585656761
-8400.23286860397,-4945.58070131622,-6257.46741937372
-8407.91537775982,-4950.12179812075,-6262.65850753561
-8415.28600927336,-4954.65601839061,-6268.32921400857
-8423.1307279637,-4959.21773613265,-6274.15114102425
-8430.91728187326,-4963.90288233204,-6279.91235514162
-8439.03567420531,-4968.61468357466,-6285.98353036522
-8446.36176837265,-4973.4187206167,-6292.02000253708
-8454.27751567802,-4978.08676456346,-6298.09296491245
-8461.99226170663,-4982.83276812198,-6304.02211687082
-8470.41198095612,-4987.81194149845,-6310.20830598244
-8478.44571918073,-4992.39895034614,-6315.8699261879
-8486.3392134586,-4997.04529448296,-6321.82152262327
-8494.16575517654,-5001.61035546346,-6327.69731463582
-8501.53802105633,-5006.00468290556,-6333.17797289587
-8509.4577055329,-5010.57414252096,-6338.99906826692
-8517.34520417121,-5014.9504758523,-6344.72651559973
-8524.90140591582,-5019.20385948088,-6350.54789304717
-8532.47571652993,-5023.57012603412,-6356.48287917877
-8539.92727301704,-5027.84042284326,-6361.82655005715
-8547.58769422427,-5032.1807182806,-6367.28835767268
-8554.97134401454,-5036.65591001885,-6372.61218939618
-8562.20178786872,-5040.90239328999,-6378.21115228872
-8569.31379214269,-5045.06375132283,-6383.45919563297
-8576.08004643123,-5049.18035960547,-6388.77021257869
-8583.1787171262,-5053.4544618938,-6394.64121816143
-8591.01224826477,-5057.92437164541,-6399.76413017398
-8597.80799588126,-5062.24972645465,-6405.42895314373
-8604.77197181754,-5066.52973190905,-6411.1600187326
-8611.70717176444,-5070.66280653821,-6416.67227456574
-8619.45251539714,-5074.68885360648,-6421.93463397567
-8627.1816214664,-5078.98512863138,-6427.17187437804
-8634.80437396892,-5083.40754609041,-6432.88069423842
-8642.26549341273,-5087.71382296369,-6438.97736242391
-8650.31869861299,-5092.2277171654,-6445.06663407757
-8657.90101528317,-5096.9809561258,-6450.78060371182
-8665.45840376741,-5101.76445971319,-6456.46852269399
-8673.74645983319,-5106.5742927175,-6462.35416107093
-8680.56153047711,-5111.28897396044,-6467.83523855332
-8688.82271719587,-5116.06313241009,-6473.34950765062
-8696.97738923474,-5120.76669797745,-6479.22792803777
-8705.02527447086,-5125.34743438958,-6485.04558436263
-8712.98812681514,-5129.96674134151,-6491.09746778868
-8721.12866530401,-5134.33127524334,-6497.01658326412
-8729.0269619219,-5139.13594186368,-6503.03298664329
-8736.6939245777,-5143.57788570981,-6508.8268831727
-8744.46868055809,-5148.01222507705,-6514.94474233398
-8752.16139955684,-5152.08363798615,-6520.47699984728
-8760.25643814311,-5156.43027049254,-6525.89980915699
-8768.01889237107,-5160.94501697657,-6531.38052580573
-8775.83800051544,-5165.46372441813,-6537.00754867062
-8783.73231931995,-5170.06835154691,-6542.44530481136
-8791.08240395242,-5174.2471947609,-6548.16805708556
-8798.71288176485,-5178.39928960302,-6554.08807814719
-8805.9222855767,-5182.79105906996,-6559.56823044241
-8813.06035023138,-5187.15500412238,-6564.57173737219
-8820.4417530007,-5191.4245869911,-6569.18590654943
-8827.68097932368,-5195.92648975616,-6575.16341503378
-8835.34551508421,-5200.23391461998,-6580.79884997354
-8842.93827864394,-5204.32907830344,-6586.02225593333
-8849.71609115983,-5208.7910226615,-6591.24096509575
-8856.42378022816,-5213.18083089932,-6596.61013577138
-8863.70411027142,-5217.69620355998,-6601.86644588845
-8871.21854370112,-5222.1947000835,-6607.29737979068
-8878.50890116168,-5226.56102028299,-6612.54759180567
-8885.87675951427,-5231.10973402321,-6618.18535636217
-8893.80458151747,-5235.98143148352,-6623.9147926374
-8901.48879243563,-5240.64336127577,-6629.70298361365
-8909.45125205876,-5245.44332586609,-6635.35508912748
-8917.18284574357,-5249.95006257763,-6641.0144148319
-8925.27643290179,-5254.68005481317,-6646.96520233292
-8932.998145531,-5259.35454282607,-6652.31558833156
-8940.74388840178,-5264.09116130549,-6658.35848735446
-8948.63887674297,-5268.7377315887,-6664.17199406737
-8956.23976921538,-5273.43459394577,-6670.11471545882
-8964.1766960857,-5277.97510574013,-6675.97293052872
-8971.72559994651,-5282.57431361874,-6681.83606095914
-8979.88136928969,-5287.3240835387,-6687.90148802413
-8987.7505101615,-5291.82807936159,-6693.94267659166
-8995.27379605322,-5296.0970099756,-6699.93416140397
-9003.20104181229,-5300.4434008366,-6705.80862280789
-9010.74100404958,-5304.75199012416,-6711.17695343941
-9018.37543636526,-5309.23679647806,-6716.9246276182
-9025.62141282816,-5313.54114389607,-6722.86959337229
-9033.60051266506,-5317.8656659888,-6728.59515570242
-9041.26983972239,-5322.25122911582,-6734.11906930441
-9049.2465666907,-5326.54429698175,-6739.32505169218
-9056.58961242755,-5331.07844473079,-6744.52045871077
-9064.22163310818,-5335.65539128631,-6750.4193691368
-9071.33596539891,-5339.65974598037,-6756.17569420762
-9078.69417775924,-5344.06237126876,-6761.67854272741
-9086.36423718026,-5348.18018410293,-6767.16443835738
-9093.68847717072,-5352.46164254542,-6772.64236756057
-9100.87752634066,-5357.26695294957,-6778.32314841736
-9107.882897609,-5361.85213829494,-6783.98815793025
-9115.02043024764,-5366.1034257918,-6789.23478246182
-9122.28452530134,-5370.62759646887,-6794.59999487186
-9130.05098107552,-5375.32849288912,-6799.99464291975
-9137.94146399878,-5379.87628095457,-6805.65539973651
-9146.16488220305,-5384.64136869975,-6811.63945419628
-9153.5385675007,-5389.16371319482,-6817.57295532378
-9161.34723555003,-5393.58845975838,-6823.31215889767
-9169.32914621833,-5398.24585048135,-6829.05188411163
-9177.12024215667,-5402.70162866853,-6834.57999605333
-9185.09433775183,-5407.3587444559,-6840.13347830924
-9193.27566509181,-5411.85358527949,-6846.12783422013
-9201.07406889733,-5416.41577263545,-6851.96835523587
-9209.28997332105,-5421.01287478804,-6857.73373010355
-9217.17317122857,-5425.3135638246,-6863.79327470268
-9223.99579564441,-5429.8950540088,-6870.1785687972
-9231.28222398161,-5434.41456131629,-6876.22095290579
-9239.05343232611,-5438.95837306926,-6882.35389775613
-9246.34485031557,-5443.24430992803,-6888.10117546051
-9253.76946447823,-5447.49694306311,-6894.23863774973
-9261.19505509989,-5451.99591485542,-6900.24945731572
-9269.0830628217,-5456.60410562667,-6905.69572153768
-9276.98681428276,-5460.9531054525,-6910.74135056716
-9284.71902340867,-5465.24876620197,-6916.35912653212
-9292.74100672195,-5469.6463416708,-6921.81033213459
-9300.28068575258,-5474.176023527,-6927.1797300948
-9308.14018114306,-5478.66699681263,-6932.46825264191
-9315.88891568133,-5482.94263608487,-6937.68815041659
-9323.59633245517,-5487.14004317253,-6942.91981786736
-9331.70558442336,-5491.5791737173,-6948.19733789251
-9339.39229525821,-5496.01089939367,-6953.04618261464
-9346.47871280827,-5500.31747451449,-6957.98886726522
-9354.01925386407,-5504.90010103641,-6963.23174765793
-9361.37028538561,-5509.65062829037,-6968.67241735558
-9368.77855603224,-5514.29714531421,-6973.93026812768
-9376.22295241892,-5519.03155302546,-6979.26382396194
-9383.61408440457,-5523.78845600711,-6984.86771406668
-9391.22799261061,-5528.31333247524,-6990.72938159891
-9398.90412327489,-5532.48718371205,-6996.40796996415
-9406.82201953572,-5536.78270643654,-7002.13194450062
-9414.95424030741,-5541.36460805809,-7007.79510753131
-9422.45501234425,-5545.92591367351,-7014.03397553011
-9429.8267061017,-5550.31455165669,-7019.56374922968
-9437.3453636534,-5554.92307923041,-7024.85308697035
-9445.00787216643,-5559.61843073998,-7030.99270422874
-9452.71852160778,-5564.10660053127,-7036.93389328055
-9461.09320936073,-5568.48876096483,-7042.29230475555
-9468.79369323923,-5573.05684400665,-7047.98689513517
-9476.83513759165,-5577.75386900609,-7054.04372643064
-9484.44411268622,-5582.40757381008,-7059.58609547889
-9492.41043950334,-5587.19407612963,-7065.14496667351
-9500.27789307821,-5591.84231067957,-7070.96614433716
-9508.11139630259,-5596.34929092592,-7076.9211938142
-9515.60329285286,-5600.74768459616,-7082.33612181049
-9522.76019021189,-5605.15600981602,-7088.33519110074
-9530.00860801128,-5609.59835089746,-7094.01727806458
-9537.88152494292,-5614.089818155,-7099.83254332483
-9545.7021100078,-5618.48473967863,-7104.966097756
-9553.51126945703,-5622.75658262444,-7110.30813671671
-9560.58969135596,-5627.07093503583,-7115.83119266925
-9567.16431878299,-5631.61161029688,-7121.40805123052
-9574.41013413739,-5635.98071814224,-7126.3657449081
-9582.02696981299,-5640.30998853693,-7132.45087032278
-9589.21000529447,-5644.62570378982,-7137.90858500659
-9596.87601115854,-5649.17209624465,-7143.80573688523
-9603.94481636052,-5653.85505106338,-7149.40101823169
-9611.51365107125,-5658.61288659387,-7154.90948147252
-9619.28301821069,-5663.22276655294,-7161.02262810941
-9626.95280597685,-5667.87461705003,-7166.48770368519
-9634.66884392985,-5672.64360039956,-7172.29958628325
-9642.45647991525,-5677.28115334319,-7178.03479239155
-9650.21545750103,-5681.94338591336,-7184.0161668403
-9658.70067629227,-5686.61258493099,-7189.87096632969
-9666.52956334729,-5691.3067320612,-7195.68961258496
-9674.00713867626,-5696.25864654845,-7201.64551958446
-9681.89535245757,-5701.23081670833,-7207.61993480979
-9689.83898876269,-5705.89742189901,-7213.41261160201
-9697.94847688542,-5710.63618842576,-7219.25480309419
-9706.30696053928,-5715.09788091267,-7225.56540327781
-9714.34871645201,-5719.54201099773,-7231.35550770859
-9722.64834380299,-5724.06696471363,-7237.04607767867
-9730.52053702722,-5728.88034235192,-7243.17342084847
-9738.72095529054,-5733.49738920706,-7248.98927755782
-9746.694280455,-5738.24386877592,-7254.77785316475
-9754.67610519189,-5742.75951215088,-7260.52224967778
-9762.8550354968,-5747.27864343329,-7266.44386352294
-9770.10205725747,-5751.67755435977,-7271.98980572437
-9777.50134315292,-5756.17150157299,-7277.43693091419
-9785.3832193877,-5760.78412574733,-7282.67470212978
-9792.94918130373,-5765.19889931781,-7288.02202150094
-9800.17043319337,-5769.52486005435,-7293.30087572237
-9807.6674439503,-5773.66464194584,-7298.67575035137
-9814.86600351448,-5778.03660810811,-7304.09435842396
-9821.84972447311,-5782.53653384493,-7309.63712822259
-9829.13600115419,-5786.83753532065,-7315.11262979451
-9836.66782748523,-5790.94995340211,-7320.80650047342
-9844.53402738947,-5795.51503632931,-7326.4388253045
-9851.71857018011,-5800.26872487972,-7331.67157431895
-9859.69033555478,-5805.0600743306,-7337.25608956318
-9867.28293965351,-5809.56042410162,-7342.58526653933
-9875.10181661673,-5814.09571688577,-7348.07370282078
-9882.85259346021,-5818.74292983583,-7353.60325227495
-9890.51267328118,-5823.52550611402,-7359.43986972531
-9898.43892679384,-5828.19113964746,-7365.31819562009
-9906.10838002563,-5832.82440858854,-7371.44632206085
-9913.70996230892,-5837.4852955327,-7377.22335187441
-9920.90644786868,-5842.1340478902,-7383.25080928344
-9929.07622840352,-5846.74596605257,-7388.99025475384
-9937.1032524892,-5851.44815869401,-7394.93948669436
-9944.68287291038,-5856.07932528513,-7400.65500530493
-9952.43972507275,-5860.5869654799,-7406.44020178703
-9960.25766871712,-5865.20043139656,-7412.28037501087
-9968.38071752347,-5869.89593986404,-7418.36387198596
-9976.26480182025,-5874.46135493948,-7424.53877834624
-9984.00768907253,-5878.98365699299,-7430.34851949912
-9991.71984147095,-5883.60707200875,-7436.05949230662
-9999.56287350859,-5888.29319530542,-7441.74628050368
-10007.1088452783,-5892.58551968469,-7447.73986563325
-10014.0860982624,-5897.20059633443,-7453.95386744642
-10021.4941171153,-5901.61548912536,-7459.67410187067
-10029.189434064,-5905.97402934441,-7465.79042476876
-10037.0191547896,-5910.33745471604,-7470.99580147665
-10044.7582643826,-5914.56339861949,-7477.07265696613
-10051.8070639628,-5919.00418242633,-7482.75288628846
-10058.5433947267,-5923.69419809009,-7488.645867234
-10066.0901871996,-5928.00453410964,-7494.41316017382
-10073.7792072586,-5932.55526851074,-7500.24053814789
-10081.3533564425,-5937.09373335918,-7505.73123091514
-10089.3791223263,-5941.34610625128,-7511.59982512367
-10096.9098757456,-5946.04755699463,-7516.95714659543
-10104.3380919334,-5950.85798654618,-7522.55688525259
-10112.230471985,-5955.41477152885,-7528.27691540425
-10120.1380386608,-5959.93125129177,-7533.67806612657
-10127.5685779961,-5964.3298078948,-7539.27095592299
-10135.285119085,-5969.2127183071,-7544.81191406392
-10143.2631534197,-5973.8824305816,-7550.70126914924
-10151.5586921033,-5978.80729786999,-7556.42997073388
-10159.1892901686,-5983.60632075775,-7562.28249827626
-10167.01950239,-5988.46767400805,-7568.22998892452
-10174.9283944675,-5992.99263033328,-7574.16200241961
-10183.0921255241,-5997.5548686866,-7579.86964775929
-10191.0751922361,-6002.06422127468,-7585.93794390131
-10199.0057648694,-6006.58228574525,-7591.90947125045
-10207.5799569416,-6011.11658751186,-7597.89439007855
-10215.2208466587,-6015.48641099608,-7604.312239967
-10223.2705744254,-6020.18576816331,-7610.19830544315
-10231.1792808805,-6024.67717899756,-7616.53826129383
-10239.2662258236,-6028.85057374138,-7622.09109087798
-10246.7448458304,-6033.30349735634,-7627.57511772928
-10254.1085454587,-6037.73516741129,-7633.63339011767
-10261.7071390003,-6042.23979844293,-7639.85542177616
-10269.610128147,-6046.80297703254,-7646.28799540673
-10277.1562083422,-6051.01921560828,-7652.07725711629
-10284.5042041421,-6055.43173221887,-7657.6261362908
-10291.7768831413,-6059.64988514119,-7663.25806971256
-10299.4844073834,-6064.3364864167,-7669.44819784424
-10307.1268832034,-6068.77154312968,-7675.4389132405
-10314.7434900945,-6073.09746652615,-7680.94288463257
-10322.8848040151,-6077.63594765384,-7686.75422417354
-10330.7149257894,-6081.91957735995,-7692.49249479994
-10338.1554238009,-6086.37957694885,-7698.01574178114
-10345.6749715999,-6091.02157311511,-7703.77707236546
-10353.0783479865,-6095.360307086,-7709.56471121824
-10360.5865610739,-6099.65724085963,-7714.96592310911
-10368.3535213585,-6104.20057815582,-7720.26410898932
-10376.2886055416,-6108.64929077131,-7726.3964564578
-10384.0391026752,-6113.45636195439,-7732.16126300382
-10391.7251037078,-6118.22605772196,-7737.7605507646
-10399.5272738565,-6122.59773145249,-7743.50359996118
-10406.9404802195,-6127.25651590174,-7749.43306421989
-10414.76026926,-6132.18699449525,-7755.32787650256
-10422.6729117031,-6137.13275664063,-7761.38579892642
-10430.4816670362,-6141.94051243163,-7767.09881151926
-10438.3044611701,-6146.38385338562,-7773.21552799704
-10445.8502920671,-6151.06277185909,-7779.01218191399
-10453.7326056651,-6155.5872020745,-7784.97345092116
-10461.8266981902,-6160.16297540289,-7790.76567734216
-10469.3991343537,-6164.63591848838,-7796.44479550612
-10477.5190968527,-6169.04944898512,-7802.15022445342
-10485.4563689661,-6173.52785996819,-7808.26292731981
-10493.438793599,-6178.21863808167,-7814.23558337776
-10501.74541803,-6182.80661315455,-7820.27677868427
-10509.7582287224,-6187.43984937732,-7826.06283764752
-10517.5114789449,-6191.83082943225,-7831.22651129247
-10525.3804200654,-6196.36876055119,-7836.67960550868
-10532.9192731224,-6201.03273258823,-7842.47945960147
-10539.9586698224,-6205.50720151746,-7848.45033534338
-10547.4842723341,-6210.05236018054,-7854.08579896184
-10554.6579974166,-6214.41657667689,-7859.62772553083
-10561.8349301185,-6218.95732425183,-7865.12597615431
-10569.5089396775,-6223.437698829,-7870.67255136444
-10577.0395668018,-6228.01879373697,-7876.1908337017
-10584.8629867767,-6232.55785492963,-7881.5206553491
-10592.6607723338,-6237.00916146074,-7887.44911853394
-10600.8764154596,-6241.71650099657,-7893.14411854848
-10608.2964832177,-6246.39338816304,-7899.2564499256
-10615.9765965346,-6250.82455383141,-7905.12009981595
-10623.9858005957,-6255.67190405534,-7910.92319260278
-10632.2978794689,-6260.42613869523,-7916.88585669216
-10640.2678465731,-6265.11887665045,-7923.13596799536
-10641.0812270506,-6265.68952216544,-7923.19086280752
-10639.5494663813,-6264.82718153565,-7922.49934142656
-10639.8212376042,-6265.19974139609,-7922.67843203274
-10639.0695589429,-6264.37831640167,-7921.77271912197
-10639.8893972744,-6264.5953922446,-7922.48027984522
-10642.9584096283,-6266.05811736495,-7924.36154369448
-10647.344923585,-6268.4304457201,-7928.061492018
-10652.9198521682,-6271.77615482104,-7932.47199522372
-10659.5246165677,-6275.64436430037,-7937.58502457379
-10666.614729928,-6279.97009538069,-7943.31403168574
-10668.6547141295,-6280.7745200834,-7944.48768714619
-10671.2246673784,-6282.64059063799,-7946.68942820316
-10676.7361634182,-6285.92961368117,-7950.62597728467
-10683.104524485,-6290.17689177007,-7955.73732558386
-10689.984029691,-6294.5699288512,-7961.15182326842
-10697.4539775627,-6299.1619468055,-7967.23802959386
-10705.552950201,-6303.98644162143,-7973.311243992
-10707.9658709879,-6305.36863826226,-7974.07374251349
-10711.4156644005,-6307.33723210063,-7976.51485717176
-10717.319483824,-6310.60876684535,-7980.51031820455
-10724.1358989184,-6314.66224031057,-7985.62817395877
-10732.1552684096,-6319.08958620422,-7991.18166990551
-10740.1992151828,-6323.73777201304,-7996.87237740681
-10748.6139535037,-6328.47057130299,-8002.4456328162
-10750.4640176346,-6329.2229571972,-8003.70192792365
-10753.4488375528,-6331.11496363401,-8006.48691704621
-10759.5857168812,-6334.57991074483,-8010.85113271715
-10766.2569526741,-6338.77609312704,-8015.71527137229
-10773.7728204853,-6343.1720231018,-8021.39018128723
-10781.9056179179,-6347.96365032093,-8027.50339259501
-10789.9231229182,-6352.83788811883,-8033.75048275914
-10791.7319481173,-6353.75458503478,-8035.59963397537
-10794.8065653792,-6356.27345060038,-8037.96037314972
-10800.8699249812,-6360.05313025881,-8042.24781886234
-10807.9574304315,-6364.35940386736,-8047.32649713239
-10815.5748082752,-6368.88456305492,-8052.77723101749
-10823.6181740237,-6373.69857767818,-8059.21202362621
-10832.0859882745,-6378.6506129749,-8065.55349790126
-10834.5394497329,-6379.66956509895,-8067.72705300587
-10838.733571552,-6381.59821750374,-8070.54668308956
-10844.4641990035,-6385.12005533142,-8075.31341091536
-10851.7283336214,-6389.27461505281,-8080.41219917973
-10859.5875224658,-6393.5970827784,-8085.89056126744
-10867.6916877084,-6398.32391453521,-8091.96902041635
-10876.0887960853,-6403.28313162818,-8098.2319440609
-10878.2490640468,-6404.35451055251,-8099.71325929913
-10881.74431994,-6406.0210257882,-8101.90758746559
-10887.1569052704,-6409.42667317004,-8106.14486800608
-10893.9128453152,-6413.50840699285,-8111.17362716677
-10901.473407919,-6418.05581522837,-8116.79419018073
-10908.9870132234,-6422.67417978908,-8122.86596231987
-10916.8805469989,-6427.36868357603,-8128.92514238784
-10922.363805528,-6430.34509285649,-8133.41883231116
-10928.2651646138,-6433.97600493145,-8137.85609412323
-10935.1069885319,-6438.12235710152,-8142.82757176392
-10942.8922791539,-6442.36139171064,-8148.23717319773
-10950.3273479428,-6447.03303112621,-8153.91310172226
-10958.0547421481,-6451.67674294644,-8160.12267356447
-10966.3752315576,-6456.59164192571,-8166.12766371397
-10973.1641152779,-6460.83960921291,-8171.88013067695
-10979.85475228,-6464.87006979667,-8177.75714694582
-10987.7299672711,-6469.46741206443,-8183.40577612508
-10995.5975951926,-6473.99680340174,-8188.92716700977
-11003.5547112037,-6478.64349480092,-8194.81534171378
-11011.4911151078,-6483.24527893806,-8200.96370421611
-11019.4359021629,-6487.91013833359,-8206.75456371843
-11027.0851633955,-6492.73105653613,-8212.04564483346
-11035.1338653883,-6497.2992306184,-8217.43661359816
-11042.7264050845,-6501.77120963881,-8222.94251416318
-11050.1803676042,-6506.3452187665,-8228.40515130698
-11057.6937018427,-6511.16146529645,-8233.93362250154
-11065.0990089691,-6515.78540622054,-8239.71627803583
-11072.9035970118,-6520.24779371263,-8245.72230692562
-11080.5231334627,-6524.55557979967,-8251.48852794055
-11088.4452925005,-6529.01467725857,-8257.73023708014
-11095.8653503811,-6533.67168849706,-8263.74797725501
-11103.6657301239,-6538.14033540602,-8269.29575603841
-11111.3275718697,-6542.51182441834,-8274.74726692575
-11119.043427218,-6546.60726782579,-8280.71145044559
-11127.2024861915,-6551.02356267101,-8286.48973418546
-11135.1509551749,-6555.62579829129,-8291.7809797536
-11142.6413734813,-6559.93741075726,-8297.50251358574
-11150.551956936,-6564.13384186878,-8303.57604813091
-11158.4471805928,-6568.55175136277,-8309.27785250326
-11166.2736814178,-6573.01003586134,-8314.66938970463
-11174.1522510929,-6577.04037626614,-8320.5905257659
-11181.8622492243,-6581.04502688483,-8326.08631055735
-11189.2052898293,-6585.43224549219,-8331.88445065418
-11195.9640007937,-6589.76652453165,-8337.89918458333
-11203.6434767044,-6594.15406200906,-8343.86903033759
-11211.2111517045,-6598.39470722948,-8349.69581828562
-11218.121465355,-6602.85499302882,-8355.61642076931
-11225.3054774138,-6607.42830111262,-8361.43264982279
-11233.390523128,-6611.74104916168,-8366.64743348334
-11240.9497445824,-6616.0548214816,-8372.43413655852
-11248.1684505001,-6620.4698670082,-8377.86860885387
-11256.4377024118,-6625.00932876129,-8383.34314599247
-11264.1712122882,-6629.75221731352,-8389.17683590214
-11271.8962126115,-6634.21146357314,-8394.83504553006
-11279.9616060526,-6638.75762420349,-8400.11174401024
-11287.8782365929,-6643.11247836181,-8405.65740223585
-11295.7342222752,-6647.54800966055,-8411.39985894888
-11303.2028587206,-6651.99190609745,-8417.05857525967
-11310.9889069295,-6656.52002419827,-8423.07359132968
-11318.3887857709,-6660.96669830295,-8428.51419428201
-11325.6642684627,-6665.40188339798,-8434.54623668228
-11333.4121494899,-6670.06328030251,-8440.44810642182
-11341.0320563166,-6674.65759976945,-8446.16010825776
-11348.6868468954,-6679.12725479549,-8452.23726776638
-11355.9904915187,-6683.75708126858,-8457.8401543387
-11363.5242231485,-6688.08396186979,-8463.48213725378
-11370.8829401876,-6692.7849546678,-8468.62590040091
