Achiever,Killer,Explorer,Socializer
-6990.68650438316,-4137.02334199229,-5224.63934811877,-3543.66722305193
-6999.93298111472,-4142.57953721349,-5231.42920696448,-3548.16577324386
-7008.77205126453,-4148.06697030609,-5238.08486260055,-3552.78717115148
-7017.81244993208,-4153.69998148963,-5245.03983395256,-3557.50782660556
-7027.16840697278,-4159.41531015372,-5252.32587940677,-3562.51302492756
-7036.5495371825,-4165.02389087241,-5259.44512877043,-3567.37173586799
-7045.92450003378,-4170.61164531712,-5266.53449270776,-3571.95692460854
-7055.32194555081,-4176.06136104771,-5273.46619827268,-3576.52228481495
-7064.47373546655,-4181.45929101336,-5280.26413772001,-3581.24204990317
-7073.62221999462,-4186.99082170847,-5287.14083439128,-3585.79916994016
-7082.85001450553,-4192.36049068717,-5294.23712982942,-3590.50393892664
-7092.05661712657,-4198.06836012221,-5301.50384380572,-3595.20271488536
-7101.4398663583,-4203.93397217196,-5308.57635505283,-3599.99566879724
-7110.89691260311,-4209.53254995311,-5315.51085660651,-3604.84682269213
-7119.98669856672,-4215.3315509355,-5322.43945735585,-3609.59121794559
-7129.20326791373,-4220.6371780635,-5329.32931004558,-3614.46106615177
-7138.42271267827,-4226.00309666585,-5336.11658618775,-3619.09621179568
-7147.30922465615,-4231.32863095864,-5343.15728383305,-3623.82815944982
-7156.86079506024,-4236.7124063713,-5349.93144494733,-3628.61198652389
-7166.2184743595,-4242.2959485797,-5356.79766455018,-3633.34084259792
-7175.43940885031,-4247.83410531361,-5363.69156855813,-3637.95781800868
-7184.54864980564,-4253.49160953776,-5370.77389352082,-3642.56562607479
-7193.64334580099,-4258.89221060472,-5377.70006966337,-3647.24338680182
-7203.10583454316,-4264.43243999368,-5384.65998738591,-3651.99626968887
-7212.42969361463,-4269.68237657694,-5391.63932203134,-3656.63764928095
-7221.64331214499,-4275.2559984246,-5398.59629156962,-3661.28635961035
-7230.98099890036,-4281.00366143109,-5405.53886927415,-3666.16384455208
-7240.46658474779,-4286.38318749758,-5412.70533769437,-3670.87028214065
-7249.90748933874,-4292.00507527617,-5419.92566656359,-3675.63287348293
-7259.34865314132,-4297.35713604114,-5426.99360517361,-3680.42759310791
-7268.80636093685,-4302.64175593559,-5434.07822772265,-3685.14098171992
-7277.84384442746,-4308.10592871344,-5441.29018152242,-3689.76817881319
-7286.95272674649,-4313.64116455069,-5448.29542219513,-3694.56369013146
-7296.50170264518,-4319.34318772153,-5455.21387696828,-3699.37645517568
-7305.96091901748,-4325.00038711838,-5462.23468703603,-3704.3275408538
-7315.31266068244,-4330.48016182116,-5469.25461455713,-3709.14535684327
-7324.9800317209,-4335.84098643824,-5476.28229151486,-3713.79575159639
-7334.39043377661,-4341.57473843642,-5483.33340339223,-3718.45938088814
-7343.62544359006,-4346.91065922146,-5490.15800415241,-3723.25054642017
-7352.49796953776,-4352.53945768504,-5497.10073775545,-3727.99605820839
-7361.9644034931,-4358.04464876264,-5504.05744953415,-3732.7077356483
-7371.05752059895,-4363.50780514088,-5511.12514812511,-3737.3991026229
-7380.57279119917,-4369.11932958634,-5518.10159049422,-3742.20046461529
-7390.11917359776,-4374.4030339137,-5524.88230466341,-3746.83502705175
-7399.77063659042,-4379.72984533686,-5531.77024666276,-3751.68957085218
-7409.12553731436,-4385.18072902465,-5538.71863389335,-3756.33987205669
-7418.60566808931,-4390.86572885148,-5545.9791955964,-3761.03235392801
-7427.91500192081,-4396.42502720045,-5552.99566172972,-3765.68628223048
-7437.11858576823,-4401.97664604441,-5560.04234812352,-3770.31655869303
-7446.2933374757,-4407.78233992929,-5566.98634430698,-3774.9615250054
-7455.51165903389,-4413.52148601418,-5573.84428375528,-3779.57607855795
-7464.19364955254,-4418.97789866326,-5580.8916263165,-3784.47363532533
-7473.58903510345,-4424.77497113898,-5587.97759425203,-3789.27691595141
-7482.68776181288,-4430.33136280718,-5595.02019072714,-3793.97062035473
-7492.02486707325,-4435.58709987034,-5602.06641257603,-3798.7032450038
-7501.15514625184,-4441.1315258961,-5609.04577996223,-3803.55723591247
-7510.41133879886,-4446.87468702888,-5616.06044940769,-3808.20303040244
-7520.07722687205,-4452.41028523311,-5622.75068169681,-3812.70862869775
-7529.44126464836,-4457.92260511022,-5629.68210876801,-3817.24099828301
-7538.74481153028,-4463.50031494647,-5636.64307376008,-3822.13811634582
-7548.29499643353,-4468.7830073197,-5643.62703339377,-3826.97017338059
-7557.84958717802,-4474.43232687327,-5650.59439292343,-3831.71424092968
-7567.30143373209,-4480.15641470411,-5657.61930700614,-3836.46349827063
-7576.64796817729,-4485.89354368582,-5664.68480949109,-3841.27803740334
-7586.13051068549,-4491.62027067882,-5671.74769176111,-3846.09718155987
-7595.5132955664,-4497.05433643644,-5678.7785277336,-3851.04647393526
-7605.12404846832,-4502.590593775,-5685.898549964,-3856.048343657
-7615.06011081609,-4507.94821486464,-5693.01124025619,-3860.82570304423
-7624.43299507235,-4513.50451111242,-5700.04946302155,-3865.63813254611
-7633.50764413598,-4518.71134405792,-5706.9804337575,-3870.55869291685
-7642.87043850939,-4524.26072293197,-5713.95414103302,-3875.37015304379
-7652.19805699029,-4529.5244927442,-5721.04049855341,-3880.08545413081
-7661.56892587272,-4534.99425914016,-5728.1356938203,-3884.86097759737
-7670.59591107885,-4540.55570490601,-5735.30460665441,-3889.60861659154
-7680.1537746072,-4545.90862170818,-5742.42026357658,-3894.38971939895
-7689.65889190651,-4551.33677781392,-5749.16798622776,-3899.30495547068
-7698.86171058508,-4556.6486178984,-5755.94212020301,-3904.1960893871
-7708.11704604968,-4562.08731426786,-5763.02524482064,-3908.85607553443
-7717.40585174528,-4567.43436327601,-5769.94662855009,-3913.61382858534
-7726.91315107139,-4572.49141152528,-5776.86162539098,-3918.37291080388
-7736.09511853703,-4577.73242867999,-5783.66504378278,-3923.06070430602
-7745.16548678997,-4583.322775869,-5790.52159032738,-3927.73148070176
-7754.14390357319,-4589.01853460622,-5797.35083441206,-3932.29465718341
-7763.2748931563,-4594.47977697631,-5804.04273787669,-3936.81844057539
-7772.73410883545,-4599.95136504519,-5810.81720868821,-3941.39734961551
-7782.26918720552,-4605.52282107676,-5817.67931013889,-3946.09465490065
-7791.67461685417,-4611.17559950318,-5824.53783048928,-3950.836807555
-7801.33916440508,-4616.43406934364,-5831.46279056237,-3955.54739404171
-7810.97793839852,-4622.046546421,-5838.37465357542,-3960.32893897751
-7820.28206116176,-4627.67195815111,-5845.16613192064,-3965.08482383294
-7829.89770302556,-4633.13209630863,-5851.91999739446,-3970.06244949001
-7838.97520508464,-4638.57578843487,-5858.8800233073,-3975.11856482795
-7848.11524999884,-4643.98694120972,-5865.88869142228,-3980.1715223779
-7857.27172572396,-4649.42799591628,-5872.8741721695,-3984.8917819314
-7866.57311730004,-4654.96968346014,-5880.00229963586,-3989.76878847895
-7875.89875589171,-4660.59663134377,-5887.01739243827,-3994.68760900598
-7885.37911488334,-4666.35026961235,-5893.90820287052,-3999.67004736961
-7894.74212576187,-4671.87422916196,-5900.81586952641,-4004.502735327
-7904.33152426499,-4677.29439033958,-5907.67651186991,-4009.328525029
-7913.92819596977,-4682.70764112935,-5914.66744085868,-4014.20177531436
-7923.23434147736,-4688.25490101596,-5921.73579318871,-4018.94287772706
-7932.56605750324,-4693.93865731182,-5928.89704974859,-4023.68952967217
-7942.03033448032,-4699.54079943418,-5936.12596648996,-4028.4693126375
-7951.30032261198,-4705.14323193989,-5943.20521157259,-4033.25899434888
-7960.5647937848,-4710.89930556804,-5950.39270186595,-4038.21443852593
-7969.68706108246,-4716.23694290742,-5957.22018766467,-4042.95288079591
-7978.86661588429,-4721.66557137571,-5964.0683741615,-4047.87761355935
-7988.23148689022,-4727.12350016526,-5971.04178565128,-4052.7631335914
-7997.75268884438,-4732.76280797973,-5978.09054969305,-4057.48670063296
-8007.07312491942,-4738.3749197595,-5985.2056478208,-4062.27831442896
-8016.14610396839,-4743.78028534789,-5992.24862770049,-4067.0751749791
-8025.49146560421,-4749.29559179271,-5999.42962685129,-4072.04430449498
-8034.89021601223,-4754.8139577494,-6006.43547098619,-4076.67515714788
-8044.02081632422,-4760.38625457273,-6013.40754615255,-4081.44427551434
-8053.5173762506,-4766.00033968889,-6020.27734916072,-4086.42602412632
-8063.00309995817,-4771.70049100894,-6027.10766517527,-4091.24934390573
-8072.42438568359,-4777.10434818822,-6034.03223676131,-4096.03269742893
-8082.24807593261,-4782.71861244397,-6040.86797502801,-4100.88563459358
-8091.60086966132,-4788.35689119506,-6047.85882612597,-4105.50932933367
-8101.10056944054,-4793.9681955117,-6055.01338430756,-4110.30325276317
-8110.49907495067,-4799.62578012543,-6061.98465516871,-4114.93415622598
-8119.87892936128,-4805.03353964104,-6069.04260998891,-4119.70899102485
-8129.14044822563,-4810.29369620879,-6076.08218896657,-4124.59757217261
-8138.4410165465,-4815.76670441222,-6083.0847206893,-4129.45276724987
-8147.7989317098,-4821.33696320678,-6089.86290808666,-4134.19343118468
-8157.21751446613,-4826.64410238156,-6096.98382834273,-4138.89151048749
-8166.66233367318,-4832.18753974078,-6103.97009509903,-4143.85897019643
-8175.97843752236,-4837.9079307337,-6110.99352406313,-4148.67305663708
-8185.55075162692,-4843.23674307502,-6118.09072799585,-4153.52886505993
-8194.92449585543,-4848.72245891255,-6125.17602586091,-4158.04733916166
-8204.5404951973,-4854.46284740842,-6132.33228226251,-4162.80403709424
-8213.9213433251,-4860.35393180977,-6139.45638426002,-4167.56977108011
-8223.32672578182,-4865.97590341652,-6146.41644141222,-4172.45533878002
-8232.58426911742,-4871.81618199307,-6153.66273425025,-4177.34646650947
-8242.06956247141,-4877.42336787808,-6160.71709434939,-4182.25778670521
-8251.55334230558,-4883.04843558172,-6167.68816880806,-4187.01237084132
-8261.18184429243,-4888.73776034213,-6174.82679015136,-4191.86301360603
-8270.64875938166,-4894.17591870054,-6181.90856153172,-4196.59777032694
-8280.10146988025,-4899.9018141882,-6188.97208681275,-4201.41316276157
-8289.72426417038,-4905.52355281545,-6196.17470402585,-4206.13358231922
-8299.25473095474,-4911.22727564575,-6203.36707571152,-4210.91599620133
-8308.64426494778,-4916.79311852547,-6210.42595561572,-4215.70051972202
-8317.86711260758,-4922.56829281828,-6217.3938470518,-4220.35027842034
-8327.49922802736,-4928.15895604742,-6224.50556447711,-4225.0682718525
-8337.07102161041,-4933.69727004146,-6231.42513087408,-4229.92698436371
-8346.60360190991,-4939.55304322581,-6238.51500329247,-4234.80919399367
-8355.59909473998,-4945.46644095812,-6245.56659135041,-4239.57035174791
-8364.83089660498,-4951.04425841563,-6252.61378206821,-4244.48209212748
-8374.11689525132,-4956.70703782765,-6259.66124983601,-4249.40100198332
-8383.30251962828,-4962.24703085299,-6266.60578910176,-4254.06083444374
-8392.60810400965,-4967.99579543577,-6273.70992590452,-4258.68108741356
-8401.4676643952,-4973.45619575747,-6280.67628471862,-4263.45469500985
-8410.93947309112,-4979.11513139549,-6287.62523568245,-4268.08949232927
-8420.44124246752,-4984.7029691886,-6294.48715272482,-4272.93493025586
-8429.45594097933,-4989.97060706417,-6301.54102976426,-4277.61394226535
-8438.82356704854,-4995.50916404153,-6308.31460616203,-4282.37602983844
-8448.07633948319,-5001.15148213645,-6315.24900684237,-4287.32196692385
-8457.59436417873,-5006.53845256694,-6322.17226113712,-4292.18526785768
-8466.96813549051,-5012.04053402322,-6329.21580009636,-4297.00394900251
-8476.22838514968,-5017.46082010427,-6336.46571543659,-4301.675391699
-8485.74135099367,-5022.85581989595,-6343.48234686879,-4306.13430229463
-8494.89288471855,-5028.34199830661,-6350.44329253937,-4310.84468408136
-8504.36598582459,-5033.95195686294,-6357.45900826053,-4315.52421858161
-8513.84029410631,-5039.56704415564,-6364.49153401006,-4320.18883126498
-8523.50581406724,-5045.05039600796,-6371.62006436299,-4325.02883431111
-8532.93917258376,-5050.59200283637,-6378.69351144201,-4329.77810294231
-8542.256158096,-5056.36805926885,-6385.7569099375,-4334.36152210796
-8551.58773020016,-5061.95350131822,-6392.78739231107,-4338.90866076475
-8560.7104396357,-5067.44741126969,-6399.75548764288,-4343.82095944946
-8570.13732762807,-5072.93915919753,-6406.67382550789,-4348.89828794118
-8579.59398553703,-5078.34844079011,-6413.71425395208,-4353.63106826297
-8589.07207321908,-5083.85677977111,-6420.64865536292,-4358.35046112561
-8598.48859183383,-5089.33605134201,-6427.6962708052,-4363.05570451882
-8607.32617744601,-5094.9504659582,-6434.69014387531,-4367.70415459897
-8616.34553230487,-5100.70880360789,-6441.82904937551,-4372.47036145649
-8625.64359281306,-5106.27752540417,-6448.79884081398,-4377.0619760099
-8635.33604175684,-5111.73776313453,-6455.97054296179,-4381.83276972993
-8644.44019602734,-5117.40184284881,-6463.08517222701,-4386.58177692964
-8653.51204407694,-5122.94399813842,-6470.1230863907,-4391.30385896698
-8662.83674879018,-5128.56370975979,-6477.32379189357,-4396.04232835248
-8672.21349000517,-5133.83293844636,-6484.46233902458,-4400.69698407849
-8681.51540986615,-5139.48162145353,-6491.67021838046,-4405.42626089123
-8691.31771881245,-5145.00251294625,-6498.72435138315,-4410.32165804937
-8700.4697496409,-5150.16822515506,-6505.71406303694,-4415.15728320659
-8709.78568285632,-5155.80011399895,-6512.89313188404,-4419.91261816148
-8719.35594305314,-5161.48148745484,-6519.98195778645,-4424.68931688985
-8728.79438574742,-5166.9620243991,-6527.05723844076,-4429.41765773472
-8738.02263230724,-5172.44971876786,-6534.12550247711,-4434.23657472429
-8747.38634273581,-5178.04339409793,-6541.05804606576,-4438.94879824331
-8756.83141455662,-5183.6158718304,-6548.13933544455,-4443.63343094301
-8766.1306386658,-5189.08196863261,-6555.10156605804,-4448.43579488297
-8775.50893001339,-5194.83944911362,-6562.10421481333,-4453.18972985512
-8784.88088694892,-5200.10225359286,-6569.14923482505,-4457.86265248509
-8794.30865106962,-5205.59878261091,-6576.18733730715,-4462.60709441222
-8803.91957636374,-5211.1993307745,-6583.29293136635,-4467.67450047027
-8813.34641691996,-5216.88146121138,-6590.45279129586,-4472.68265445962
-8822.61624210308,-5222.50637924306,-6597.35684263663,-4477.55834328213
-8831.73847595893,-5228.00150439098,-6604.5414767005,-4482.3885400024
-8840.76221801123,-5233.67592235881,-6611.64892406682,-4487.3165924811
-8850.27198885469,-5239.3751676918,-6618.70151548529,-4492.24412854929
-8859.83179096522,-5245.00055753724,-6625.76866308948,-4497.1599882568
-8869.06768145146,-5250.68527465471,-6632.83418648558,-4501.98642812456
-8878.6739718903,-5256.36725714445,-6639.76066782012,-4506.78217953167
-8887.37710859424,-5262.14051013251,-6647.04778537085,-4511.71862753143
-8896.44525361488,-5267.97591928644,-6654.0959965517,-4516.67536213627
-8905.76559372308,-5273.4411633567,-6661.31585318712,-4521.49676441468
-8915.45285421081,-5278.89982316285,-6668.52514184968,-4526.24467092039
-8924.81923486515,-5284.60238820097,-6675.5922561389,-4531.09635536275
-8934.37210744123,-5290.3595089617,-6682.78882827792,-4535.76295411318
-8943.73944977928,-5295.88911212886,-6689.91886467606,-4540.60691968689
-8953.19282520417,-5301.31798167584,-6696.77776609654,-4545.4747736731
-8962.74029485709,-5307.03785072033,-6703.85829202188,-4550.28941566064
-8972.53348325407,-5312.88244359301,-6710.99680849859,-4555.11873502995
-8981.98040233955,-5318.51186020537,-6718.15961331838,-4560.06907117201
-8991.33386838246,-5323.94435757837,-6725.27382345135,-4564.94636654832
-9000.53812162038,-5329.71429063869,-6732.37352601579,-4569.79234621406
-9009.83079436113,-5335.34651784847,-6739.32401008348,-4574.44814946514
-9019.0825567097,-5341.04334392194,-6746.30561360589,-4579.08174130911
-9028.60862763093,-5346.60754901038,-6753.51530829174,-4583.8203820512
-9038.45042925568,-5352.21367924785,-6760.29623951712,-4588.70208300127
-9047.97229680649,-5357.85114974621,-6767.36240692003,-4593.44312261481
-9057.37659502378,-5363.61704142236,-6774.35784690964,-4598.14304998593
-9067.09698092926,-5369.00731585039,-6781.45545534612,-4602.82064180963
-9076.55010464835,-5374.59598084483,-6788.62522539497,-4607.47780777987
-9085.61257658801,-5380.17416470495,-6795.66271696949,-4612.09657166817
-9094.9298879691,-5385.82461239839,-6802.78198532972,-4616.9977342138
-9104.3826366461,-5391.37140825684,-6809.77189642015,-4621.89952938832
-9113.89427748916,-5397.02652982602,-6816.83424896394,-4626.56887804272
-9123.23390595388,-5402.69625675859,-6823.86277133082,-4631.33695104865
-9132.61899072102,-5408.5620811548,-6830.99834062678,-4636.29277617318
-9141.87320107377,-5414.48809147725,-6838.03889343837,-4641.32672787109
-9151.37624353942,-5420.06974343,-6845.09961521626,-4646.21741223971
-9161.01700989247,-5425.73467237735,-6852.05497729729,-4651.21542600357
-9170.39139026778,-5431.25885155716,-6859.12273786615,-4656.15917441241
-9179.90928918672,-5436.8403990472,-6866.27467481945,-4660.83535468869
-9189.49280694219,-5442.59052803025,-6873.29189879352,-4665.39811189902
-9199.23972381917,-5448.25561120858,-6880.29721227619,-4670.18609214108
-9208.9072342355,-5453.88453185499,-6887.34649650689,-4674.96832710936
-9218.49343038219,-5459.42059054123,-6894.67370249477,-4679.64095866523
-9228.07291401051,-5465.15546294959,-6902.10401092302,-4684.38452360809
-9237.21090219614,-5470.71964388932,-6909.1387571473,-4689.29709882869
-9246.61287192358,-5476.2366853669,-6916.21354706012,-4694.02944501482
-9256.32986834465,-5481.92080421555,-6923.37836189383,-4698.82456866006
-9265.66690925762,-5487.29978841382,-6930.45126917484,-4703.80333738528
-9275.27497074969,-5492.94978860961,-6937.59945230543,-4708.62331823782
-9284.88547471232,-5498.35973519596,-6944.61000971295,-4713.4711527112
-9294.28462287564,-5504.01200418646,-6951.65163446376,-4718.14418432469
-9303.81787149323,-5509.60309713904,-6958.67731846156,-4722.96255332095
-9313.01072637457,-5515.06578595092,-6965.75555341696,-4727.82429936745
-9322.31864337372,-5520.90403917774,-6972.87477844125,-4732.77498543139
-9331.81188742456,-5526.43529679732,-6979.78987658212,-4737.39157247368
-9341.03393067716,-5532.0320043014,-6986.93914670175,-4742.11551673202
-9350.33268884708,-5537.55565584098,-6994.13734998335,-4747.00937318531
-9360.09456922158,-5542.93286453398,-7001.30686066165,-4751.82115594768
-9369.50835769721,-5548.4312169268,-7008.37884465518,-4756.61678852331
-9378.79525931101,-5554.04928177084,-7015.57821098947,-4761.38513617838
-9388.23286805666,-5559.52903278842,-7022.72532417321,-4766.1889567531
-9397.52831653753,-5565.34554838283,-7029.91258180159,-4771.04999636069
-9407.15285791885,-5570.95438017684,-7037.00017366634,-4775.90373444288
-9416.59572405711,-5576.62676407203,-7043.88823730237,-4780.70852919881
-9425.87472220162,-5582.06633394445,-7050.92388377913,-4785.46353815184
-9435.07476437033,-5587.69213790802,-7057.78078412929,-4790.32186036038
-9444.32833654808,-5593.31553896665,-7064.75216705888,-4795.15776602274
-9453.63396932281,-5599.07545395902,-7071.77697587098,-4799.94648416606
-9462.82497487068,-5604.91001391184,-7078.85329943827,-4804.76344262913
-9472.23571191883,-5610.7789488802,-7085.94684570749,-4809.66760145552
-9481.84520361561,-5616.71945494309,-7092.96451777692,-4814.58215424514
-9491.49658770341,-5622.53062254226,-7099.94270920497,-4819.43515440362
-9500.94386578064,-5628.22334565497,-7106.80763379576,-4824.30190103591
-9510.31659937102,-5633.68773269364,-7113.70414112799,-4829.1882780902
-9519.84771286247,-5639.23327176332,-7120.80946560305,-4834.06477768124
-9529.75273044206,-5644.93576324652,-7127.824206151,-4838.82286008839
-9539.16108518409,-5650.59548797317,-7134.8950724941,-4843.79784359252
-9548.61023044426,-5655.96563588871,-7142.10229859955,-4848.77833654967
-9557.86826451821,-5661.68761415558,-7149.21056121194,-4853.6021531907
-9567.22014427086,-5667.25706732311,-7156.19052980272,-4858.48671115572
-9576.83516781747,-5672.95384445077,-7163.21193167398,-4863.38535769666
-9586.47627902924,-5678.67544583883,-7170.20402249157,-4867.98062904141
-9595.6842117415,-5684.36197702782,-7177.1743798883,-4872.86280586504
-9605.27391032759,-5689.71896932009,-7184.17074647836,-4877.77618881714
-9614.56217077673,-5695.22204314802,-7191.15218277693,-4882.68483571427
-9624.22137768068,-5700.78253770954,-7198.15936807635,-4887.34273563791
-9633.76926901555,-5706.39501384335,-7205.19491274813,-4892.28284505478
-9643.35156345438,-5712.01188909933,-7212.38174201114,-4897.20272539423
-9652.75043322265,-5717.56466768208,-7219.44210281589,-4902.16387738668
-9662.26420505657,-5723.08822480542,-7226.63697699452,-4907.08415936321
-9671.70844561007,-5728.7968543454,-7233.87628938404,-4911.97151830177
-9680.95356648263,-5734.56346498252,-7241.22119513808,-4916.86620764436
-9690.24187909749,-5740.17100035388,-7248.56768235014,-4921.89664414112
-9699.69223405227,-5745.93277463785,-7255.72808802949,-4926.79378729804
-9709.0924221439,-5751.50462639903,-7262.76925755612,-4931.45960483518
-9718.58073641804,-5757.02446375439,-7269.96540219948,-4936.43412593886
-9728.04528174675,-5762.89651417233,-7277.15886246166,-4941.12706133777
-9737.42574894196,-5768.46772674593,-7284.25560278262,-4945.93542329813
-9746.93923464136,-5774.33929962437,-7291.4075956468,-4950.71555950918
-9756.16669551213,-5780.28239959952,-7298.53545260307,-4955.62960039554
-9765.63198927973,-5785.88957354446,-7305.42465951647,-4960.44626517644
-9775.3461745053,-5791.39376491601,-7312.61007678839,-4965.06355227622
-9785.10064713196,-5797.04879537362,-7319.83896688887,-4969.82059278528
-9794.44028678224,-5802.85164663638,-7327.08520411641,-4974.82374739099
-9803.75546359212,-5808.42236859229,-7334.337130347,-4979.90608758946
-9813.30793641956,-5813.8569280423,-7341.57125857123,-4985.06147504274
-9822.87451481297,-5819.73305620627,-7348.80064558892,-4989.88228301972
-9825.23482801051,-5820.80299740608,-7350.10087643764,-4990.93281307788
-9825.14161769628,-5820.63725801342,-7349.92279510308,-4990.95527113338
-9826.97960476526,-5821.37661215674,-7350.9753228326,-4991.62839827826
-9830.20722268764,-5822.97229122095,-7353.3565535286,-4993.16429432699
-9830.89477927657,-5823.65591606053,-7353.88100860453,-4993.87282512059
-9833.82840190275,-5825.16961133812,-7355.68355905728,-4994.97729220736
-9838.64816711038,-5828.03566329437,-7359.30226064671,-4997.35884533109
-9845.0924981797,-5831.8186859671,-7363.98810560035,-5000.58695821137
-9852.71819479054,-5836.06597451454,-7369.74797201289,-5004.40707414776
-9861.22833270148,-5840.71353496514,-7376.02213497272,-5008.9326228852
-9870.17898178746,-5845.99981240449,-7382.76474321026,-5013.54029807398
-9873.23829501217,-5847.59958742585,-7384.67625652239,-5014.96324783778
-9878.41770071954,-5850.42398618704,-7388.36191023177,-5017.61097458397
-9885.68926584379,-5854.49787147888,-7393.72858242711,-5021.10546854005
-9893.7676001879,-5859.25766575805,-7399.89318464458,-5025.13614194553
-9902.71744973317,-5864.50240236313,-7406.50835745026,-5029.6198228827
-9911.84992130079,-5870.04265729572,-7413.57352854271,-5034.44242266637
-9921.32796841839,-5875.52132911045,-7420.61636276227,-5039.18302341865
-9924.49442362401,-5877.54236458274,-7422.92092402107,-5040.75288996643
-9929.52108198441,-5880.39730092198,-7426.37842392176,-5043.09024530623
-9936.6597328635,-5884.56642906195,-7431.60465203016,-5046.82730289103
-9945.26746579349,-5889.67470416204,-7438.07775770525,-5051.16275010031
-9954.14509258344,-5894.90793373871,-7444.85023064221,-5055.87833512315
-9963.03769082991,-5900.40434132306,-7451.85894663928,-5060.78011555867
-9972.32402676583,-5906.03874357857,-7459.13195053691,-5065.72593487954
-9975.39396899115,-5907.85654679129,-7461.42337813207,-5067.32373011492
-9980.08918736691,-5910.99394913091,-7465.29868535928,-5069.82381296554
-9987.33715279852,-5915.31934591391,-7470.85682693703,-5073.56334793618
-9995.32962357085,-5920.21988068186,-7477.13440798668,-5077.81868748088
-10004.1958746136,-5925.35065790877,-7483.92829316052,-5082.36549991175
-10013.687063069,-5930.78425016309,-7490.97926560899,-5087.21789486132
-10023.7326225484,-5936.62739173707,-7498.30361516888,-5092.15062979511
-10027.0643958567,-5938.54092385382,-7500.93141132174,-5093.95177487037
-10031.9659933942,-5941.35592016552,-7504.64427122539,-5096.44855658861
-10039.295740715,-5945.66897815972,-7509.8918348631,-5100.04869040485
-10047.7143284653,-5950.89301371927,-7516.04799451015,-5104.11979477465
-10056.4852503014,-5956.22291030367,-7522.64111023781,-5108.64522591627
-10065.6492016424,-5961.74691949022,-7529.5696329749,-5113.29710855429
-10075.5084690779,-5967.33566869404,-7536.78999100556,-5118.28412022297
-10078.9427804347,-5969.098221006,-7539.25427168454,-5119.91373936636
-10083.8453372772,-5972.04736274748,-7542.96886521018,-5122.35240690293
-10090.9943715501,-5976.44062550917,-7548.57064096709,-5125.95655094091
-10099.1624772666,-5981.31712660346,-7554.93482585596,-5130.00746823266
-10108.0092987138,-5986.46426488821,-7561.49485129151,-5134.51565295686
-10117.2753141064,-5991.99164326334,-7568.51070665301,-5139.26979096894
-10126.8879952328,-5997.82574757172,-7575.65281354662,-5144.24516521513
-10129.877180976,-5999.69125764832,-7577.9983985709,-5145.93682922149
-10135.1483695076,-6002.411122021,-7581.54022308474,-5148.24860068648
-10142.0605126764,-6006.72783961501,-7586.86737187296,-5151.95576951914
-10150.3600093153,-6011.93513954715,-7593.37501776193,-5156.10622959101
-10159.2669242083,-6017.25283037447,-7600.19960069803,-5160.62524798954
-10168.9458403472,-6022.85943916717,-7607.27529364718,-5165.39991977876
-10178.3490681595,-6028.47996005799,-7614.54511829893,-5170.40550578149
-10185.8243829919,-6033.2372938292,-7620.122341568,-5174.12345101243
-10193.964724499,-6037.83395141441,-7625.99720538764,-5178.11649812527
-10202.5314846587,-6042.92612765741,-7632.30328089502,-5182.43389974855
-10211.4619893162,-6048.24766623504,-7639.03390449924,-5187.06997415598
-10220.9149230014,-6053.5048132336,-7645.7941059726,-5191.76760858315
-10230.1977692026,-6058.99035173624,-7652.87670783673,-5196.39310378116
-10239.6229009683,-6064.81009637819,-7660.06149268682,-5201.39184062099
-10248.7562288275,-6070.25124005111,-7666.91651088123,-5206.04258755297
-10258.0006667246,-6075.82079114021,-7673.58882473427,-5210.72012172122
-10267.0167073923,-6081.37109881237,-7680.5326566822,-5215.46030521856
-10276.2950278188,-6086.88120444707,-7687.28995020964,-5220.48556678149
-10285.4276561264,-6092.69088747789,-7694.20996526119,-5225.38962688528
-10294.8174224526,-6098.4779101357,-7701.19235415723,-5230.09469555998
-10304.3898902093,-6104.36402133349,-7708.3228364869,-5234.8815369164
-10313.4023912425,-6110.01413395629,-7715.31408337479,-5239.58707581972
-10322.8313455123,-6115.35043290495,-7722.30527267491,-5244.19557006459
-10332.1053124772,-6120.8403086801,-7729.23563938523,-5248.84389535338
-10341.5634595859,-6126.50505089796,-7736.17227148805,-5253.7716928396
-10350.9420933313,-6131.93565026015,-7743.18606366501,-5258.43466251264
-10360.1314117973,-6137.43234343249,-7750.11197171675,-5263.04471749077
-10368.9897233022,-6143.03818333238,-7757.21726584851,-5267.70088925952
-10378.4986104897,-6148.56466797737,-7763.98052196711,-5272.56930261411
-10387.6598361073,-6154.21315370077,-7770.78883732596,-5277.1600167748
-10396.9055931647,-6159.80255162166,-7777.6819652066,-5281.94897529196
-10406.3061329282,-6165.10052783851,-7784.94967371873,-5286.74399945332
-10415.8948954832,-6170.62414015233,-7792.07025631052,-5291.43349105321
-10425.7736062496,-6175.94133309311,-7799.03964184573,-5296.15104259871
-10435.0266422387,-6181.43848249845,-7806.05563591954,-5300.81910685055
-10444.1613210926,-6187.04962346796,-7813.07542960197,-5305.43691301347
-10453.6355152767,-6192.78960058614,-7819.91698403218,-5310.18216220397
-10463.0781953302,-6198.29152907614,-7826.83561116174,-5314.86232229049
-10472.3167364448,-6203.92794703152,-7833.7834211929,-5319.45614558582
