Achiever,Killer,Explorer,Socializer
-5874.91783576436,-3517.89592011081,-4809.36789392085,-3307.996495505
-5882.29835618042,-3522.70276371207,-4815.70864737767,-3312.17223564788
-5890.0395578462,-3527.66688879847,-4822.39244511072,-3316.66484473297
-5897.72650089003,-3532.38937180449,-4828.83091982024,-3321.13335266364
-5905.53650754658,-3536.98331412156,-4835.31976611362,-3325.38158998612
-5913.33543688986,-3541.57187617254,-4841.67693460203,-3329.73373070624
-5921.13797924265,-3546.21078948993,-4847.94828214126,-3334.13239868707
-5929.0709184346,-3550.84100944943,-4854.31352639089,-3338.30586337961
-5937.15975094782,-3555.44280529446,-4860.84444825008,-3342.62667095631
-5945.25926579816,-3560.22208209127,-4867.57331184043,-3347.00455582648
-5953.54469932274,-3564.94043470732,-4874.12213651781,-3351.49142778128
-5961.59495078143,-3569.41285679526,-4880.5846588313,-3356.00334712498
-5969.62798979607,-3574.13775062224,-4887.01554319414,-3360.45944718681
-5977.64787823985,-3578.88865549825,-4893.35022102686,-3365.05297561202
-5985.77886224264,-3583.49949054599,-4899.75157679369,-3369.52287361327
-5994.00895389129,-3588.15507106807,-4906.35177372004,-3374.07761157854
-6002.38098572363,-3592.79737489951,-4912.82221127823,-3378.61878354507
-6010.70210228633,-3597.60143204674,-4919.26951565679,-3383.18223727978
-6018.77683068328,-3602.47408734493,-4925.66659970275,-3387.59019654544
-6026.83070347581,-3607.26666102179,-4932.14541536339,-3392.0037482519
-6034.72855441912,-3611.7974042338,-4938.4626510368,-3396.40611624476
-6042.93543549096,-3616.4735116147,-4944.7749056003,-3400.98482862779
-6050.96217353889,-3621.02739409937,-4951.13086086237,-3405.36408795809
-6058.73757602898,-3625.77988706989,-4957.50065889521,-3409.68483887646
-6066.46708971937,-3630.59163419989,-4963.72452516441,-3414.30666265857
-6073.98516767809,-3635.14853971883,-4970.05208679908,-3418.68575176632
-6081.3670534873,-3639.76985722479,-4976.58790306564,-3422.90375034771
-6088.77200769763,-3644.37855346558,-4982.88358113445,-3427.32050843598
-6096.07213411527,-3649.08193462383,-4989.23314954023,-3431.55751106269
-6103.24897763629,-3653.76880738456,-4995.67604111145,-3435.73821568938
-6110.47544595843,-3658.49732880636,-5002.00380801374,-3440.10097965765
-6118.09067227895,-3663.35067493844,-5008.17651762712,-3444.48697654076
-6125.80509556371,-3668.16095392703,-5014.62683598984,-3448.82236522662
-6133.58696566107,-3672.90490509723,-5020.9952598254,-3453.21915653509
-6141.27734467187,-3677.63359485789,-5027.4661895722,-3457.29582821412
-6148.91273383445,-3682.38617467817,-5033.93934647321,-3461.51164219392
-6156.65672667254,-3687.06620219334,-5040.193898198,-3465.80439946679
-6164.27257077286,-3691.82549543361,-5046.61230120472,-3470.16291779249
-6172.17313809034,-3696.50640249944,-5053.00595169046,-3474.51029014434
-6179.78316763367,-3701.12029223729,-5059.4806498973,-3478.86804702692
-6187.70819073583,-3705.73726599506,-5065.96512039269,-3483.33609510277
-6195.56435103145,-3710.27130279327,-5072.42330787137,-3487.84679868989
-6203.77339760943,-3714.92924002318,-5078.84410349868,-3492.49015715949
-6211.77543142955,-3719.58236101823,-5085.33516108174,-3497.04321705717
-6219.91584487113,-3724.27906212042,-5091.9778001998,-3501.49055099408
-6227.90656320765,-3728.99424239212,-5098.63942777673,-3505.95632694789
-6236.18417579051,-3733.79067267885,-5105.24770395337,-3510.39355152844
-6244.32095829735,-3738.63479842453,-5111.66325861156,-3514.82765881282
-6252.45498092919,-3743.3428405691,-5117.98185431906,-3519.34442145407
-6260.40926009114,-3748.05307856157,-5124.47202161783,-3524.04213405252
-6268.67014803224,-3752.96245436968,-5131.07014519156,-3528.63112293147
-6276.83111501946,-3757.61086292897,-5137.52911056536,-3533.13565556571
-6284.76273582068,-3762.18612916127,-5144.04618571405,-3537.53171119668
-6292.5588316783,-3766.85048126189,-5150.40760117042,-3542.06328527013
-6300.24656538265,-3771.60598096774,-5156.77609476102,-3546.42731753255
-6308.35293104663,-3776.36894137199,-5162.93279700959,-3550.70011089508
-6315.91455745429,-3781.04675025869,-5169.330148483,-3554.91971747588
-6323.11502400833,-3785.61642113669,-5175.61238032734,-3559.45840187717
-6330.60934590489,-3790.1899562673,-5182.01257986513,-3563.86186204221
-6337.93998320981,-3794.82171112094,-5188.36451916296,-3568.12827510473
-6345.5331900803,-3799.58719189759,-5194.65934163919,-3572.44221385238
-6352.74012708602,-3804.47328352501,-5201.13898135147,-3576.81647955812
-6360.35307456011,-3809.40527772557,-5207.53574365588,-3581.25970266847
-6367.90500521551,-3814.15904577478,-5213.87734383053,-3585.67588693836
-6375.76447733503,-3818.93489603232,-5220.41369801771,-3590.19290808245
-6383.85572309911,-3823.60361941133,-5226.93275823798,-3594.59077737394
-6391.55715551399,-3828.1347262271,-5233.44023578263,-3598.99714793436
-6399.49849794106,-3832.73391570951,-5239.8748876848,-3603.50241775114
-6407.29181653294,-3837.5072441805,-5246.37783249896,-3607.88904202119
-6415.03757790997,-3841.93695665636,-5252.8903943374,-3612.16009476486
-6423.00862681355,-3846.52780635814,-5259.50666841184,-3616.56120529359
-6430.8102708985,-3851.16049964593,-5266.11700294652,-3620.94832336986
-6439.04069346507,-3855.85732197921,-5272.64043666467,-3625.39468583303
-6447.08722791945,-3860.37728688322,-5278.99621779102,-3630.023354775
-6455.05757967622,-3864.92709377725,-5285.28500726341,-3634.61177178285
-6463.07894688538,-3869.51287285797,-5291.76283498045,-3639.04653244244
-6471.08371397157,-3874.13085901586,-5298.25994524143,-3643.59051024064
-6479.31001491348,-3878.59670591113,-5304.80838437892,-3648.01875765008
-6487.54215906806,-3883.20675273767,-5311.37080527898,-3652.46121352758
-6495.49871614075,-3888.00242262209,-5317.86690339865,-3656.93001389573
-6503.46844867804,-3892.63544734593,-5324.27951950257,-3661.37710712408
-6511.53282480289,-3897.3002044069,-5330.68759497062,-3665.80247972863
-6519.70506563348,-3901.84262115796,-5337.07303588315,-3670.16983359411
-6528.07388394475,-3906.60309295214,-5343.46558285573,-3674.75555907718
-6536.15122604588,-3911.33959907224,-5349.7983211445,-3679.27791429818
-6544.10443794156,-3915.84760648813,-5356.11853962025,-3683.74784471932
-6551.84946472718,-3920.49586018466,-5362.32926851733,-3688.18520255522
-6559.38693119315,-3925.21314987841,-5368.52219238255,-3692.55356124527
-6566.99835274235,-3929.7976052088,-5374.61552495032,-3697.09519052429
-6574.29962913043,-3934.35016404858,-5380.91244692578,-3701.61272059025
-6581.58633844868,-3938.96008431539,-5387.21569433061,-3706.16070142946
-6588.75351664896,-3943.6279695772,-5393.45200353794,-3710.43870970718
-6595.91636595704,-3948.40876913394,-5399.79381810065,-3714.86944639103
-6603.36473506281,-3953.17424661904,-5406.18022958463,-3719.3575839922
-6611.13667662125,-3958.0107389565,-5412.51481000277,-3723.7842336735
-6618.59750959266,-3962.8269152629,-5418.85081221765,-3728.03940880758
-6626.33166836386,-3967.51140243911,-5425.17290999834,-3732.38817742418
-6634.48094877429,-3972.19017864428,-5431.55849669301,-3736.81593852513
-6642.23906067042,-3976.98838532962,-5438.01818996551,-3741.14834246635
-6650.07550273424,-3981.81954599698,-5444.56493170093,-3745.32644805089
-6658.10123586372,-3986.66383038683,-5451.19787508112,-3749.61824068159
-6666.12282485432,-3991.46504331508,-5457.6792198494,-3754.0064769533
-6674.15931151638,-3996.35302273287,-5464.34021242007,-3758.56031239735
-6682.34715594372,-4001.06023942791,-5470.67387883023,-3763.04886162014
-6690.1463570634,-4005.71399542432,-5477.05375122301,-3767.65722389631
-6698.30084579352,-4010.35509684248,-5483.54484092528,-3772.18659482962
-6706.45474606373,-4015.08507433831,-5490.11876584656,-3776.73863086762
-6714.39466872012,-4019.74383974624,-5496.7951101483,-3781.23078225358
-6722.45800390434,-4024.45819820607,-5503.45228513059,-3785.90315929615
-6730.51307819418,-4029.00666650077,-5510.06976863955,-3790.60998729433
-6738.68265122851,-4033.67664877937,-5516.60005149951,-3795.05230881006
-6746.81052296534,-4038.33529103898,-5523.146253395,-3799.60742139337
-6755.18183337237,-4043.09156191368,-5529.55478033274,-3804.3337255155
-6763.48527485262,-4047.91332724044,-5535.93247039214,-3808.94158738815
-6771.93717067984,-4052.41014065921,-5542.4001582797,-3813.40962432863
-6780.23672205571,-4057.08399477446,-5548.66969667091,-3817.9760972645
-6788.01117578652,-4061.95002800213,-5555.06994276756,-3822.33949519096
-6795.92980074874,-4066.71852471244,-5561.48496077553,-3826.77485163501
-6803.62438305,-4071.26817662422,-5567.86255190927,-3831.09185602046
-6811.25063739363,-4075.84508997051,-5574.27713013236,-3835.51889558426
-6818.70610577788,-4080.2639582381,-5580.50610434139,-3839.9021694946
-6826.24086151315,-4084.87367090749,-5586.85663875569,-3844.3927331408
-6833.63857411602,-4089.57509188395,-5592.96839973846,-3848.67431552008
-6840.96751413367,-4094.24241722741,-5599.31247505039,-3852.87759256947
-6848.568884652,-4099.02341959252,-5605.6147750422,-3857.32636666577
-6856.25133409651,-4103.86301509143,-5611.88420969847,-3861.64340863397
-6863.9597861406,-4108.56658585275,-5618.32483525561,-3865.94889755961
-6871.36226621087,-4113.23449273417,-5624.66851549099,-3870.10643680524
-6879.15824269264,-4118.06165813168,-5631.25517212349,-3874.4040982458
-6886.89053225949,-4123.05905199233,-5637.8086152771,-3878.73779892231
-6894.71928469459,-4127.87247409764,-5644.31630906933,-3883.20443836281
-6902.67970689886,-4132.59860509999,-5650.83094339822,-3887.67338574874
-6910.5002712797,-4137.28865597687,-5657.28914547144,-3892.1057100263
-6918.51581645154,-4142.01489446742,-5663.69495163732,-3896.60460123766
-6926.44254853341,-4146.77734670215,-5670.23685340859,-3901.2155620805
-6934.57590619979,-4151.29716244514,-5676.88658103172,-3905.67370647943
-6942.76814619667,-4156.15906355584,-5683.46291773855,-3910.135990711
-6950.98093123969,-4160.87657016895,-5690.24520720395,-3914.60890558092
-6959.18793256481,-4165.7580469963,-5696.9584736507,-3919.13418382694
-6967.41011244485,-4170.49863377396,-5703.51514132281,-3923.70118729258
-6975.75797758078,-4175.45652996804,-5710.09940596772,-3928.15888616628
-6984.32625285885,-4180.37509869105,-5716.73754050344,-3932.6915681363
-6992.54065570479,-4185.02442635783,-5723.30350659634,-3937.27323049741
-7000.92235253863,-4189.81969168008,-5729.98290466682,-3942.06006375413
-7009.08195399153,-4194.62853314437,-5736.55785578498,-3946.58700759832
-7017.22240969503,-4199.34132734438,-5743.01265138845,-3951.26819101451
-7025.27011883755,-4204.03401325056,-5749.54578575475,-3955.94555360652
-7033.2001908555,-4208.81968932846,-5755.80631180191,-3960.36956404103
-7040.96477499101,-4213.53038401201,-5762.32836012998,-3964.71906096893
-7048.34980430381,-4218.03186542974,-5768.67905915378,-3969.20924006735
-7056.05564092155,-4222.66142149712,-5774.86817961178,-3973.52073182002
-7063.31418649952,-4227.30213254829,-5781.05578478667,-3978.05788426059
-7070.69308394271,-4231.92842120481,-5787.42191906144,-3982.46431114055
-7078.1955268275,-4236.61023445787,-5793.59152409619,-3986.77130371919
-7085.48387017001,-4241.38269562736,-5799.76021661146,-3991.27349425764
-7092.87967712728,-4246.04366032108,-5806.14284735279,-3995.65197298647
-7100.58402438497,-4250.83170019284,-5812.63649187083,-4000.02579780315
-7108.13176399169,-4255.59800552091,-5819.16559201309,-4004.30222492038
-7116.07691149111,-4260.38606257308,-5825.58413630311,-4008.3128828138
-7123.62519017781,-4265.10995673589,-5832.16275752524,-4012.58051145484
-7131.57707838999,-4269.84342964851,-5838.66015401862,-4016.84308740277
-7139.43435968044,-4274.5983135631,-5845.17995459867,-4020.9705655027
-7147.22433880216,-4279.49983176492,-5851.77111706065,-4025.41502204242
-7155.04574296971,-4284.30066388113,-5858.25508086869,-4029.81091125215
-7163.08934090449,-4289.1789946418,-5864.80392210486,-4034.00609477978
-7170.82936755558,-4293.97913578071,-5871.33160458319,-4038.28465704529
-7178.71004187219,-4298.5821921462,-5877.83448381915,-4042.8935744384
-7186.85250508491,-4303.15027329708,-5884.28397974799,-4047.63470806374
-7194.92372188317,-4307.7209452595,-5890.7768213946,-4052.12583300852
-7203.05209798346,-4312.32864738877,-5897.21499369622,-4056.55985222078
-7211.22063820179,-4317.08765094853,-5903.84151513904,-4060.94959504885
-7219.21867555207,-4321.88500349429,-5910.48099559598,-4065.36559379848
-7227.34634349336,-4326.71764822007,-5917.16767864343,-4069.94470844508
-7235.48677613656,-4331.37082602924,-5923.80344067524,-4074.43872732991
-7243.85237043183,-4336.04570031859,-5930.44895291081,-4078.9693204207
-7251.9511718901,-4340.87520875649,-5937.00592769178,-4083.47794533095
-7259.91418998676,-4345.58063390553,-5943.60269095107,-4088.06005151525
-7268.07506189371,-4350.35503156476,-5950.28798260995,-4092.63278984751
-7276.16219006387,-4354.75190468163,-5956.82785000765,-4097.19171368225
-7283.89597449272,-4359.3898198497,-5963.48394849173,-4101.76711872253
-7291.75773815157,-4364.02488932491,-5970.00104901481,-4106.39231136306
-7299.46876967011,-4368.47333266954,-5976.36783226173,-4110.98801927824
-7307.13043946546,-4373.23512057034,-5982.84821689295,-4115.46239496937
-7314.85054245463,-4377.94921422907,-5989.2213623415,-4119.92621177855
-7322.39467867555,-4382.57207893434,-5995.57418880441,-4124.17270626054
-7329.98847137518,-4387.14510310668,-6001.99103680186,-4128.59131100003
-7337.49423420275,-4391.91658130307,-6008.25605503415,-4132.86483341264
-7344.98430619259,-4396.74319536992,-6014.64511274623,-4137.13445128661
-7352.44969341365,-4401.53621035565,-6020.92538818419,-4141.43094253084
-7359.99579921344,-4406.40663076282,-6027.15571747126,-4145.64406482397
-7367.73506111721,-4411.07136733737,-6033.5880772536,-4149.84260367124
-7375.40556618649,-4415.73183914113,-6040.14011981541,-4154.172416854
-7383.21916270413,-4420.50978890911,-6046.59665379929,-4158.64910011075
-7391.01255623407,-4425.35610221847,-6053.12663147923,-4163.08041142249
-7398.94814055761,-4430.10603463753,-6059.44075552907,-4167.58657252928
-7406.90591315994,-4434.94150664956,-6066.03233621676,-4172.00804355098
-7414.96103193801,-4439.75498274922,-6072.64965356228,-4176.55044676968
-7423.14682593601,-4444.47331573368,-6079.19013063797,-4181.1630605695
-7431.29781704827,-4449.30240773562,-6085.76882975902,-4185.7536141876
-7439.50170148242,-4454.00978934406,-6092.29957156374,-4190.29290314958
-7447.76681259463,-4458.84379974799,-6098.82761512185,-4194.80243654846
-7455.73497973553,-4463.66093581977,-6105.52389685928,-4199.46663730813
-7463.80478654571,-4468.5380878861,-6112.12183149756,-4204.18402426504
-7472.10750568126,-4473.31428487926,-6118.76165465318,-4208.80305946373
-7480.660271362,-4478.07790859562,-6125.48443299749,-4213.3536841692
-7488.93983441785,-4482.90698524235,-6132.0741239709,-4218.01720348913
-7497.22243440425,-4487.7956257862,-6138.74932129594,-4222.57282146038
-7505.55472312404,-4492.43918694961,-6145.40420880164,-4227.19470229791
-7513.97828760833,-4497.19363661166,-6151.79430436789,-4231.804844203
-7522.15431486727,-4501.93222191896,-6158.22768968092,-4236.38703761768
-7530.16687217258,-4506.68353884321,-6164.76062162734,-4241.0665686028
-7538.1549245383,-4511.29916521479,-6171.35149561803,-4245.82408636616
-7545.67704919283,-4515.78220144657,-6177.82875540233,-4250.39687362851
-7553.22333341288,-4520.41138321841,-6184.2033065311,-4254.89449039003
-7560.66340097172,-4525.01571558611,-6190.54671522919,-4259.2805446141
-7568.18755311159,-4529.72758959392,-6196.89984695972,-4263.59289491722
-7575.72045014859,-4534.3802575436,-6203.39608429017,-4268.02552651847
-7583.15663667748,-4538.97260151579,-6209.55235900636,-4272.47726591825
-7590.44598563424,-4543.68597332376,-6215.94359288598,-4276.83015698495
-7598.11571384084,-4548.55452477799,-6222.24079820123,-4281.12196507556
-7605.70359469751,-4553.19287783243,-6228.64991461942,-4285.38102182066
-7613.43430759713,-4558.02733231856,-6235.18059093133,-4289.62517512187
-7620.96731992035,-4562.79986930332,-6241.68532886106,-4293.81671550689
-7628.82544293671,-4567.60607560815,-6248.13183470651,-4298.24259844146
-7636.71310288755,-4572.3424002495,-6254.52809427342,-4302.64446761753
-7644.73158304023,-4577.23662214051,-6260.97980957993,-4306.85441679411
-7652.66369597462,-4582.32142190945,-6267.56600551442,-4311.07011087249
-7660.7614958494,-4587.34355217309,-6274.17478586784,-4315.56259668575
-7668.5419961385,-4592.25442177053,-6280.76602390325,-4320.17136037186
-7676.68639592898,-4597.20033705198,-6287.32387586706,-4324.67820246715
-7685.08595466334,-4601.9983036333,-6293.76684114353,-4329.38384704254
-7693.35165903624,-4606.69986406433,-6300.28294008379,-4334.125114139
-7701.68476144287,-4611.50728907285,-6306.91880858174,-4338.607766208
-7710.04562842807,-4616.41879466578,-6313.5203253869,-4342.98389386089
-7718.47672710119,-4621.32043770389,-6320.15004030677,-4347.55333171715
-7726.78163449286,-4626.09455629509,-6326.81341870856,-4352.16928765468
-7735.10134292242,-4630.82364725475,-6333.66303340396,-4356.67786319231
-7743.50329736551,-4635.71332555736,-6340.53732685368,-4361.24778146761
-7751.44943673543,-4640.44636982513,-6347.13428254477,-4365.96380405687
-7759.79535197442,-4645.24641411277,-6353.75364217334,-4370.41547755
-7768.20693239978,-4650.08392288797,-6360.40490082148,-4375.04514196056
-7776.43892625332,-4654.62603575182,-6366.96668994048,-4379.80221257507
-7784.4873328474,-4659.33679619773,-6373.48825250039,-4384.4329848387
-7792.38150682345,-4663.91358617463,-6379.89344384549,-4389.02602546751
-7799.80435125731,-4668.53692294764,-6386.26435491574,-4393.31041954507
-7807.55674055738,-4673.26459790064,-6392.49408832369,-4397.86211156918
-7815.28630185914,-4677.9050663938,-6398.7716087679,-4402.41423771343
-7822.83056378957,-4682.66391918425,-6405.13248583426,-4407.03911377306
-7830.09610708353,-4687.33694518784,-6411.34834924272,-4411.33484907995
-7837.48168389406,-4692.02399298683,-6417.84486827341,-4415.6693655879
-7844.63669495275,-4696.73166487424,-6424.2994369655,-4420.10006160501
-7852.18828748423,-4701.40564665225,-6430.75757081622,-4424.47351526007
-7859.64545548762,-4706.19410819331,-6437.16944061808,-4428.7775205406
-7867.05730680831,-4711.01235272212,-6443.68196792736,-4433.06063867078
-7874.92616869582,-4715.79866241695,-6450.23068872304,-4437.4708758293
-7882.61672601179,-4720.64948121936,-6456.74343975577,-4441.95171485135
-7890.60076611977,-4725.53017590875,-6463.10260541608,-4446.43689092528
-7898.69634129434,-4730.51839090259,-6469.5080289929,-4450.86453095631
-7906.66781607763,-4735.45529271206,-6476.01803732976,-4455.26969690064
-7914.56107919273,-4740.36237558109,-6482.52487473084,-4459.80487626562
-7922.77238720998,-4745.29897015116,-6489.03502736466,-4464.2902931354
-7930.98703476853,-4750.27591549844,-6495.62488125754,-4468.7700170216
-7939.19706053972,-4755.22380564463,-6502.25993923804,-4473.34965693452
-7947.54660229171,-4760.21260566093,-6508.96894329026,-4477.9738586725
-7956.01483862857,-4765.11873953586,-6515.65013820596,-4482.61858282328
-7964.51361116781,-4769.97382332152,-6522.2875696984,-4487.24189845964
-7972.94817538123,-4774.77852705086,-6528.82445675249,-4491.88639750268
-7981.33526500318,-4779.58412875101,-6535.47686477859,-4496.52391616008
-7989.68438427746,-4784.4752591336,-6542.15914066322,-4501.22933640701
-7998.16947365443,-4789.50323574027,-6548.74826617592,-4505.83733890986
-8006.64366403678,-4794.23507935116,-6555.28650357304,-4510.59899126157
-8014.92176616783,-4799.00456895803,-6561.98188383038,-4515.35966020758
-8022.91688202285,-4803.80514227936,-6568.47339787748,-4519.95069816893
-8030.90499028511,-4808.44186598664,-6574.86660607618,-4524.6436506441
-8038.96026083873,-4813.17828519644,-6581.2301374536,-4529.27349193371
-8046.88569191206,-4817.81715712324,-6587.5498899446,-4533.60374135179
-8054.54069003548,-4822.48687992288,-6593.97438797731,-4538.1589711552
-8062.06520023283,-4827.02445969263,-6600.33387849788,-4542.6275922109
-8069.47931850061,-4831.61485135538,-6606.60990288671,-4547.21205827153
-8077.15837390963,-4836.27446249008,-6612.89660779839,-4551.6118932899
-8084.7641055776,-4840.97955172816,-6619.27504249116,-4556.21237138925
-8092.31453156203,-4845.84497348061,-6625.59562002013,-4560.5492903053
-8099.98992258604,-4850.63816025705,-6632.00190748123,-4565.12622483206
-8107.78648172822,-4855.43802598374,-6638.56587209571,-4569.61868330405
-8115.26975467994,-4860.30453254225,-6645.18657740763,-4573.97726952939
-8123.03883004984,-4865.14360071599,-6651.89162087046,-4578.36535811009
-8130.86660129414,-4869.90614471817,-6658.61398196,-4582.93010437411
-8138.81860379047,-4874.82248964632,-6665.21705156711,-4587.48339524057
-8146.83812292382,-4879.68385013494,-6671.66547413623,-4591.74942766009
-8155.11528091488,-4884.58104897577,-6678.31686134803,-4596.19473787933
-8163.45123222613,-4889.49212515949,-6685.07772679919,-4600.4988919846
-8171.75405367475,-4894.24580789925,-6691.78607524746,-4604.81039151151
-8180.18723435796,-4899.23303963571,-6698.54952957078,-4609.22661931412
-8188.37741312369,-4904.19309245564,-6705.37285251833,-4613.79307230303
-8196.68587638198,-4909.06562636832,-6711.9427379385,-4618.3528351955
-8205.35223865446,-4913.85002435444,-6718.6177751104,-4622.79342953538
-8213.79559293052,-4918.67817590679,-6725.32249296141,-4627.36940007018
-8222.11310055851,-4923.68584960715,-6732.05892745092,-4632.13704767833
-8230.25980232192,-4928.45436504647,-6738.86255763214,-4636.9422657396
-8238.73022081336,-4933.28074870256,-6745.69834651528,-4641.793230604
-8247.01718212636,-4938.13109538401,-6752.47878109989,-4646.47560821612
-8248.40600363062,-4938.44554463078,-6753.53836347113,-4647.39640643445
-8247.82705674881,-4937.90803076387,-6753.11631371292,-4647.36087404835
-8248.56152344845,-4937.95901253716,-6753.88547832858,-4647.78748197793
-8250.75262003778,-4939.02994896324,-6755.85358793779,-4649.14299345245
-8250.67617014405,-4938.91813692291,-6755.99945924439,-4649.66591760406
-8251.93865703457,-4939.60045024306,-6757.42167231964,-4650.49358767863
-8255.29792366128,-4941.66099009434,-6760.38717249835,-4652.73116055001
-8260.39318622669,-4944.8285235321,-6764.54803154458,-4655.77742527221
-8266.43325824433,-4948.56690168915,-6769.7417815551,-4659.38427026843
-8273.11952460112,-4952.65529757746,-6775.3145909431,-4663.49488039539
-8280.33305407894,-4957.25386931294,-6781.42188695557,-4667.74942689451
-8281.69313017032,-4958.37350195953,-6783.07961104229,-4668.82140332401
-8285.11625369343,-4960.42436714577,-6786.18429609237,-4671.09425520164
-8290.73275253288,-4963.99466932015,-6791.00494293088,-4674.30395948271
-8297.40342471869,-4967.97018661997,-6796.63922240875,-4678.01713547215
-8304.97972804988,-4972.53932762076,-6802.7113675473,-4682.09769570169
-8312.89050028982,-4977.48549091751,-6809.211115958,-4686.52397718757
-8320.97877367116,-4982.50282070968,-6815.85114001383,-4690.90857888838
-8322.79143567531,-4983.89448440259,-6817.83342957932,-4692.20129380051
-8326.40689541166,-4986.12688550755,-6820.87750355161,-4694.17714376472
-8332.50369196859,-4989.69082818472,-6825.64242952803,-4697.58690342621
-8340.14593003669,-4993.95506001777,-6831.67152008102,-4701.58726454084
-8348.01547214696,-4998.52818975749,-6838.07215991798,-4706.03485378398
-8356.00508599542,-5003.55919869804,-6844.74106226264,-4710.63227721417
-8364.59132142646,-5008.62364028981,-6851.62039176089,-4715.34287177856
-8366.80782063561,-5010.09299284279,-6853.7060284528,-4716.86532902054
-8370.5221557192,-5012.50617793298,-6857.13405520747,-4719.19551836911
-8377.07564257003,-5016.10024748202,-6862.3804444347,-4722.78631534073
-8384.44683238333,-5020.46171163527,-6868.34548922779,-4726.91171019341
-8392.47860378674,-5024.98899407902,-6874.74169068254,-4731.26739656327
-8401.20730421712,-5029.90480674496,-6881.4136673284,-4735.89107771037
-8410.10951409794,-5035.09097734397,-6888.20204443263,-4740.57776262443
-8412.90083727536,-5036.36812976315,-6890.4429334753,-4742.30024011572
-8416.8495233311,-5038.46093583626,-6893.71594585145,-4744.5072075959
-8423.03461048237,-5042.03127343852,-6898.54637306673,-4747.99259962455
-8430.14693178928,-5046.35859389521,-6904.29228483463,-4751.95329376193
-8437.6573909428,-5050.92240167787,-6910.42891217016,-4756.30527152797
-8445.72947830002,-5055.65099468665,-6916.77287456813,-4760.79704951285
-8453.96528781425,-5060.55476598297,-6923.36889541954,-4765.50875597963
-8455.88496936931,-5061.709842514,-6925.23297962249,-4766.88694746911
-8459.12206035096,-5063.8208376503,-6928.24679082536,-4769.12866965427
-8464.84197862195,-5067.42956452156,-6933.30961342969,-4772.5119970598
-8471.65484583069,-5071.58956609397,-6939.06555025872,-4776.20875321069
-8478.65520161033,-5076.10490184946,-6945.0836950694,-4780.3841493377
-8486.23888774639,-5080.89634546359,-6951.46827276737,-4784.75972745913
-8494.30651771424,-5086.04821580908,-6958.04040391579,-4789.35305243344
-8495.77205055633,-5087.38645947314,-6959.93999111571,-4790.80529979914
-8499.15583004332,-5089.57311056924,-6963.05503062592,-4792.79564874927
-8504.9156636636,-5093.29587595617,-6967.87639830907,-4796.10886634237
-8512.02108567241,-5097.75957057571,-6973.90096939628,-4799.91126175837
-8519.80919081661,-5102.5031913329,-6980.30507761899,-4804.02572874152
-8528.40072838726,-5107.61817692479,-6986.98590791711,-4808.33345888226
-8536.88249646493,-5112.82220000656,-6993.86984577712,-4812.96803620192
-8542.98335646452,-5116.82463701143,-6999.07088944878,-4816.32837620517
-8549.86386522647,-5120.72218400334,-7004.46967682085,-4820.05220337984
-8557.27284643681,-5125.18356483058,-7010.49523083892,-4824.05234178266
-8565.06968432986,-5129.83360354893,-7016.87807880793,-4828.38739274609
-8573.37290729685,-5134.63817593726,-7023.27719876873,-4832.87396269287
-8581.77334747728,-5139.56687611168,-7030.00293653727,-4837.34484228311
-8590.33944371552,-5144.49057769838,-7036.8679476263,-4842.0780681616
-8598.043514346,-5149.09519659253,-7043.28768481244,-4846.48283447927
-8605.91060080407,-5153.704851413,-7049.5150230085,-4850.88567465092
-8613.76451041123,-5158.53962356118,-7056.06375302703,-4855.35713559403
-8621.83940877692,-5163.30285168563,-7062.40121752176,-4860.18182440655
-8630.06843835109,-5168.14444754944,-7068.84270696613,-4864.883297291
-8638.51972257133,-5172.81014386785,-7075.33137177098,-4869.47093305929
-8646.87980103971,-5177.68648349122,-7082.03504412689,-4874.10203316873
-8654.80274446725,-5182.30185864476,-7088.41928798057,-4878.48224958364
-8662.5554673821,-5186.73872371293,-7094.68625210829,-4882.73797126022
-8670.30093657859,-5191.24766485516,-7100.9422197105,-4887.02186627141
-8678.12467909474,-5195.84025023757,-7107.12478083247,-4891.54207158554
-8686.00678849587,-5200.5278560947,-7113.47345897192,-4895.88772685664
-8693.47383721131,-5205.18045838166,-7119.77333588433,-4900.16057825653
-8700.80912183605,-5209.76524725939,-7126.08552371458,-4904.5531948944
-8708.39865425286,-5214.31085278284,-7132.23103964031,-4908.96669332157
-8715.95032159382,-5219.00684743785,-7138.38103644344,-4913.18252850394
-8723.33949056152,-5223.64255095705,-7144.6483509517,-4917.6199686712
-8730.89666833446,-5228.19696105696,-7151.2300156864,-4921.98646021391
-8738.42583325224,-5233.00836415853,-7157.64727419354,-4926.24304538021
-8746.28654819779,-5237.65702817132,-7163.97223308848,-4930.43681008691
-8753.86388026098,-5242.42243642076,-7170.33618416172,-4934.76712419197
-8761.65981588641,-5247.39496884214,-7176.81002896384,-4939.06050128288
-8769.51977830582,-5252.29147872625,-7183.09649887263,-4943.39356927529
-8777.64706803123,-5257.12060950677,-7189.50410262095,-4947.68111228042
-8785.62007332672,-5261.91496859068,-7195.94755965654,-4951.95741527203
-8793.31797051037,-5266.59297477134,-7202.45906667907,-4956.16009149443
-8801.32874999059,-5271.45320252978,-7209.00323910459,-4960.67090113342
