Hardcore,Midcore,Casual
-2320.02228278684,-2834.62902676864,-3524.30366383131
-2322.8860906282,-2841.15454062156,-3531.24460155272
-2326.69131245451,-2847.14253668075,-3538.2830182412
-2330.01173886623,-2853.81147048421,-3545.23022207208
-2333.38731376692,-2860.1003606767,-3552.20909457426
-2336.45421852305,-2865.84972332559,-3559.31564033867
-2340.25186168645,-2871.21700909225,-3566.17210099944
-2344.33800436466,-2876.36625040013,-3573.23624326017
-2348.40558185916,-2881.81864574593,-3580.22959680384
-2352.48994852435,-2886.85309687518,-3587.0740554123
-2357.03645485369,-2892.57520811518,-3594.19806582632
-2361.674851289,-2897.47511904673,-3601.05065719823
-2366.58986541918,-2902.57683849603,-3607.99509101134
-2371.86954970532,-2907.88985434746,-3615.00333331492
-2377.05788876129,-2912.46177207251,-3622.27788780142
-2382.50242636048,-2917.36350829596,-3629.24245265033
-2388.16813338379,-2922.67477462098,-3636.23030331917
-2393.78065891856,-2927.83278724903,-3643.29584932884
-2399.74931815938,-2933.41589726287,-3650.38404317121
-2405.47831455777,-2938.41548094479,-3657.65069869478
-2411.56808864534,-2943.62713219256,-3664.88752638373
-2417.62657588691,-2949.50650084629,-3672.058540899
-2423.28813956897,-2955.19284724961,-3679.06038542329
-2429.3146920485,-2960.91685789764,-3686.18837224814
-2435.75758773433,-2967.02729180664,-3693.26583701405
-2441.80392138881,-2973.46368614948,-3700.42679323788
-2447.58115223513,-2979.91349501205,-3707.69018390883
-2452.07332077952,-2985.72158543425,-3714.6946206512
-2456.37753479831,-2992.04532319755,-3721.87061573656
-2460.79005632033,-2998.0640841204,-3728.78844381936
-2464.91323887416,-3004.58843846372,-3735.89531139208
-2468.46426685921,-3010.45793332573,-3743.100240468
-2471.92366781392,-3016.37688982644,-3750.19919427576
-2474.81234530126,-3022.40381996731,-3757.25865878375
-2477.76536696227,-3029.15815593791,-3764.25992245431
-2480.68320526909,-3035.22953645845,-3771.03811219848
-2483.81696717055,-3041.03378260994,-3778.03972786203
-2487.64157197666,-3046.6149605651,-3785.02673685204
-2491.23767135057,-3052.27197073965,-3791.93351962949
-2494.91341106169,-3057.93366469681,-3798.89045632276
-2499.19212720355,-3062.95742140146,-3805.76366327602
-2502.98571717491,-3068.47018638464,-3812.83129822806
-2507.97905046108,-3073.4904710875,-3819.81829087161
-2512.54762648899,-3078.57921796493,-3826.74215573185
-2517.2156985655,-3083.31462003195,-3833.82733531738
-2521.79264112612,-3088.38450636596,-3840.65009328039
-2527.01186070291,-3093.51317995722,-3847.67323080329
-2532.0875840042,-3098.7895073807,-3854.78234378858
-2537.63208611593,-3103.3762873273,-3861.62150142081
-2543.08476907684,-3108.94778885846,-3868.5601815086
-2548.86224224185,-3114.03672777297,-3875.38703548861
-2554.3817395976,-3119.31857511233,-3882.34633074587
-2560.06378623162,-3124.79519958934,-3889.54158436576
-2566.20943121463,-3130.03446946124,-3896.50328818405
-2572.23156077258,-3135.97731725162,-3903.54556452484
-2578.40411340075,-3141.98613185393,-3910.36747811325
-2584.48898464761,-3148.12427857773,-3917.47200687046
-2590.13050768587,-3154.08806271872,-3924.56774357445
-2595.27277150291,-3160.68277071248,-3931.412482735
-2600.03420079628,-3166.66394226965,-3938.3088568477
-2604.65366907824,-3172.83836601248,-3945.31209622964
-2608.9984544524,-3179.51956406138,-3952.41474264325
-2612.93875234625,-3186.35546584356,-3959.50971193359
-2616.46752839335,-3192.85637371061,-3966.69996803318
-2619.27392052952,-3199.49362219194,-3973.62210931097
-2622.24617835959,-3205.91525153465,-3980.70592776383
-2625.84020071267,-3212.19145185105,-3987.79042630846
-2629.22894453757,-3218.61181296098,-3995.0024537131
-2632.56572155886,-3224.82553195134,-4002.10295965723
-2636.56696542319,-3230.91083726144,-4009.10556031173
-2640.26261027662,-3236.65424110812,-4016.16406330789
-2644.08989809074,-3242.28106388183,-4023.20660784082
-2648.25285646393,-3247.63198014208,-4030.38548768853
-2653.10889791151,-3253.46593730619,-4037.47403429355
-2658.01970651858,-3258.706505866,-4044.4250769129
-2662.9401639575,-3263.61679416795,-4051.30070244044
-2667.7807998858,-3268.50891085346,-4058.34559196523
-2672.41650342595,-3273.30244955055,-4065.19401966411
-2677.48643240302,-3278.64286658148,-4072.53294300059
-2682.9438442542,-3283.67004569272,-4079.57229111169
-2688.73186320353,-3288.34156168742,-4086.63485802468
-2694.18747307391,-3293.10519049482,-4093.70599446548
-2700.15282866866,-3298.01793295895,-4100.54426907588
-2706.06314613495,-3303.24699753929,-4107.3992139116
-2711.85569271885,-3308.73172513112,-4114.27980696135
-2717.96848263046,-3313.99124192754,-4121.52796184606
-2724.16206298918,-3319.54474203148,-4128.71160500972
-2730.65766790172,-3324.9060972427,-4135.89674060218
-2736.32748479737,-3330.91589403166,-4143.02698645737
-2741.8397303296,-3337.13207711066,-4150.37674686972
-2747.05861851953,-3343.5409555505,-4157.58154066671
-2751.82383413854,-3350.06031819752,-4164.88448135472
-2756.06227918281,-3356.74526512373,-4172.20255738287
-2759.86895324587,-3363.09091409559,-4179.27168326527
-2762.92182762187,-3369.40807242803,-4186.40734253194
-2766.12022350823,-3375.59904055711,-4193.5052011902
-2769.32324132668,-3382.11886230694,-4200.59804009835
-2772.49353266584,-3388.40018340901,-4207.47891770716
-2775.37979517221,-3394.54735429078,-4214.56132781877
-2778.61431250581,-3400.63546797084,-4221.66571970702
-2782.54498361677,-3406.21908292808,-4228.6402114753
-2786.38194142127,-3412.18819233929,-4235.82041378111
-2789.9472958997,-3418.17136763167,-4242.73651372297
-2794.21981872181,-3423.89456079081,-4249.68453651503
-2799.09844938102,-3429.74742842045,-4256.66544465217
-2803.99591910371,-3435.2933699119,-4263.63506645212
-2808.8210307971,-3440.65986293867,-4270.57532415495
-2813.44445870079,-3445.39704937576,-4277.46278405648
-2818.38493277609,-3450.31166182348,-4284.49859313684
-2823.85494797277,-3455.31779008831,-4291.30254754607
-2829.17469091403,-3460.6528706331,-4298.31710840425
-2834.9978753188,-3465.54629245237,-4305.35128017365
-2840.97198131397,-3470.39535559739,-4312.50873228177
-2846.73146756939,-3475.25453523919,-4319.58541838974
-2852.5100137702,-3480.53562771698,-4326.46756233989
-2858.62366037123,-3486.18370299811,-4333.42878761598
-2864.85531542077,-3491.70359129529,-4340.42429669545
-2871.05025457649,-3497.22705496338,-4347.43136567592
-2876.56542778883,-3503.2197229974,-4354.25941975927
-2882.19719481046,-3509.62341302581,-4361.40756092402
-2887.54959465418,-3516.15693724427,-4368.65144534475
-2892.74770295035,-3522.48126103229,-4375.70962441933
-2897.60124916696,-3528.51075139548,-4382.66508785767
-2901.84395920524,-3534.79503030192,-4389.85474354322
-2905.608766262,-3541.06324535518,-4397.02345642746
-2909.40458532327,-3547.48907934579,-4404.0094588298
-2913.24025943388,-3553.90540458935,-4410.82332779883
-2916.32251705055,-3560.07752885124,-4417.86286590925
-2919.35440699689,-3566.22416741734,-4424.83744679324
-2923.25060816174,-3572.46821389855,-4431.87420651117
-2927.00546538236,-3578.87985117099,-4439.06609274383
-2930.69948795247,-3584.55823032954,-4446.13736211043
-2934.41199564272,-3590.70273409078,-4453.13387387749
-2937.95469525026,-3596.80203218297,-4460.01763541775
-2941.95427029545,-3602.94346774077,-4467.10211475143
-2946.28956225091,-3609.24759065041,-4474.25185013254
-2950.50811554387,-3615.48547778963,-4481.36768647434
-2955.21861533183,-3621.09492237319,-4488.54814209459
-2959.86712220814,-3626.50623130481,-4495.62399092511
-2965.0426140482,-3631.71715479746,-4502.89622231708
-2970.53523702655,-3636.55095698585,-4509.82007411885
-2976.04206664356,-3641.4605461378,-4516.82433713431
-2981.76934256943,-3646.96991632142,-4523.88963549825
-2987.63393199933,-3652.12989660376,-4530.75683248386
-2993.38823946778,-3657.65750865179,-4537.6660887319
-2999.02228876677,-3663.142645607,-4544.79820675857
-3005.05246954109,-3668.44270587387,-4552.12791581575
-3011.13683530043,-3673.92355654155,-4559.15530271055
-3017.10985561029,-3679.50766695243,-4566.30965454184
-3022.96594035013,-3685.27526112226,-4573.24370350693
-3028.79505564713,-3690.55677406812,-4580.35608530716
-3034.47533464792,-3696.45476154606,-4587.29155834194
-3039.55352326562,-3702.26360069041,-4594.31312480463
-3044.61563739496,-3708.13317989958,-4601.33615231576
-3049.81723750987,-3714.3603662513,-4608.31710632925
-3053.78806531492,-3720.58403148327,-4615.436439725
-3057.29996291304,-3726.40622214965,-4622.44576709887
-3060.36513972396,-3732.25751341806,-4629.34995060388
-3063.25892827776,-3738.43098502687,-4636.43154689262
-3066.91209654237,-3744.86024907533,-4643.52732057371
-3070.39282898183,-3750.98232490756,-4650.48136030511
-3073.7757615011,-3757.52488756814,-4657.48231375637
-3076.67734158857,-3763.55617372375,-4664.4447933402
-3080.40432867407,-3769.47875385445,-4671.32270407584
-3083.74377166655,-3775.39640397695,-4678.40237379316
-3088.38171172981,-3781.52472192198,-4685.56499583716
-3093.06292839621,-3786.965461612,-4692.7101921516
-3097.77432132251,-3792.42427268534,-4699.77406034708
-3102.32344819989,-3798.38528850166,-4706.8762705522
-3107.28281038,-3803.73562263927,-4714.09050588876
-3112.14965923968,-3808.84766531457,-4721.13402630086
-3117.44298570211,-3814.74996987414,-4728.3640480099
-3122.06678834029,-3820.31784854089,-4735.35791618024
-3127.30791640656,-3825.68822759685,-4742.5415245054
-3132.69760841138,-3830.90476617808,-4749.51264335529
-3138.25039610423,-3835.7085645155,-4756.71478011343
-3143.67033284964,-3840.48349363267,-4763.85233249118
-3149.42825460309,-3845.55801597132,-4771.12973268313
-3155.64577321471,-3850.76326529757,-4778.0329689571
-3161.70886116282,-3856.63740145062,-4784.9468684109
-3167.65632021768,-3862.28166007966,-4791.99935055493
-3173.74169100978,-3867.97427441243,-4799.18893179644
-3179.41463914002,-3874.08452634593,-4806.41872089999
-3184.88558339298,-3879.84865886547,-4813.57678132037
-3189.87448723049,-3885.95667152796,-4820.62603381431
-3194.86386547052,-3891.9565497588,-4827.8435216126
-3199.0333335659,-3898.16724677012,-4835.07643398813
-3202.90751874759,-3904.86748201483,-4842.13349561216
-3206.27973329273,-3911.56534098252,-4849.167329905
-3209.83922010279,-3917.99564381962,-4856.40075581545
-3213.25275860801,-3923.61619381303,-4863.5657459451
-3216.25018509603,-3930.11875745668,-4870.76039236932
-3219.79895515419,-3936.97870808066,-4877.9148040231
-3223.48371605568,-3943.69753696886,-4885.06378369178
-3226.82996522131,-3950.14818383776,-4892.31668452743
-3225.01597558686,-3950.37527142372,-4893.9791658438
-3223.32130210738,-3949.32880658325,-4893.78334877561
-3221.94415399944,-3949.09001574903,-4894.44583572782
-3221.73206883206,-3950.48652954942,-4896.33396763924
-3223.16944116268,-3953.20609041548,-4899.60159179162
-3223.04910624674,-3953.08647358449,-4900.61505355716
-3223.9507605709,-3954.76267758957,-4902.92338964301
-3226.36543844677,-3957.52750693123,-4907.528939757
-3230.33132354292,-3961.32337425965,-4912.95476545172
-3234.54463017985,-3965.89558163001,-4919.09274616031
-3239.95977745562,-3970.94405855553,-4925.6969312703
-3245.43573676516,-3976.24790614847,-4932.63123349411
-3246.77599466092,-3976.77881224337,-4934.75666653644
-3249.91171296002,-3979.27833924089,-4938.24154631885
-3254.57238407937,-3983.17615697438,-4943.79031737767
-3260.09477510145,-3988.10611096802,-4950.1162515468
-3265.86506142704,-3993.92212486207,-4956.83780220391
-3272.4861859419,-3999.90906124812,-4963.72349286162
-3279.02555257945,-4005.64214469849,-4970.78196000546
-3280.6841712,-4006.75906308898,-4972.85632741632
-3282.59827717934,-4009.24603891599,-4976.1730697474
-3286.47758246334,-4013.63149731824,-4981.46972665173
-3290.60640280714,-4019.33439538417,-4987.90242088278
-3294.52999740229,-4025.10218905285,-4994.62037795693
-3298.9199860397,-4031.35278143695,-5001.73602084597
-3303.01786805243,-4037.74732748646,-5008.93871054323
-3302.31473012912,-4039.62612618001,-5011.38949039248
-3303.03087965162,-4041.92173889096,-5015.12335847015
-3304.87893269897,-4046.56884713559,-5020.56488868096
-3307.96693073928,-4052.5543198286,-5026.69555177163
-3311.93257132631,-4058.75617788761,-5033.27605641797
-3315.91057859802,-4064.96409295678,-5040.47030782466
-3320.4008962789,-4071.57598549948,-5047.71935602112
-3319.93036418244,-4073.60515244175,-5050.12980751255
-3321.50360956134,-4076.31735384249,-5053.88573179418
-3324.94730368881,-4080.91931661274,-5059.29067450038
-3329.74929858442,-4086.12490328701,-5065.43213192679
-3334.99730254601,-4091.87531019118,-5072.21871808895
-3340.25106461143,-4097.59705976461,-5079.31480898049
-3346.09938298688,-4103.11442976607,-5086.44276991558
-3347.00241387004,-4104.00385373304,-5088.79790828632
-3349.03410185255,-4105.74828562696,-5092.53591904686
-3353.42380161277,-4109.72832002954,-5097.85830463377
-3358.54992861539,-4114.74854043311,-5104.02788724999
-3364.62704004718,-4120.14282915806,-5110.87011783014
-3371.07769489175,-4126.02516417251,-5118.04961927097
-3377.54699644349,-4131.4927069875,-5125.41819033659
-3379.35746579912,-4132.69770240152,-5127.77888111373
-3382.11248906773,-4135.29398014566,-5131.14029126633
-3386.6472661446,-4140.23490359072,-5136.41334232445
-3391.90352796633,-4145.26952957108,-5142.63965779582
-3397.50666280546,-4150.8068811556,-5149.4636509402
-3403.21003788216,-4157.10959745976,-5156.48658703815
-3408.2451037515,-4163.15645131954,-5163.79634407455
-3411.50819515013,-4167.92240247257,-5169.64529552359
-3414.81638354795,-4173.17256897849,-5175.90410950437
-3418.6679652459,-4178.79739222128,-5182.59638277924
-3421.68706998745,-4184.64194651859,-5189.5098310092
-3425.6657674628,-4190.68249709457,-5196.58585272343
-3429.59646457858,-4197.02142217605,-5203.82005004636
-3433.31514011055,-4203.4364861331,-5211.05723809357
-3436.69585521471,-4209.08180454814,-5217.83946550936
-3439.81099603127,-4215.08129752212,-5224.63934811877
-3443.34281544537,-4221.01478899368,-5231.42920696448
-3447.23572594733,-4226.84226799083,-5238.08486260055
-3451.28239176635,-4232.69659550261,-5245.03983395256
-3455.93857205465,-4238.67807593971,-5252.32587940677
-3460.24202758536,-4244.16312475581,-5259.44512877043
-3464.79651472498,-4249.86281477747,-5266.53449270776
-3469.59478043847,-4255.16845125208,-5273.46619827268
-3474.58066222185,-4260.33033782192,-5280.26413772001
-3479.27997098248,-4266.04223840282,-5287.14083439128
-3484.63066767431,-4271.17882712321,-5294.23712982942
-3490.12917430175,-4276.69057350565,-5301.50384380572
-3495.30157400083,-4282.23570561574,-5308.57635505283
-3500.66870844563,-4287.64614230516,-5315.51085660651
-3506.26862223374,-4292.63814599977,-5322.43945735585
-3511.86362322045,-4297.1775612198,-5329.32931004558
-3517.63602064322,-4302.44762331063,-5336.11658618775
-3523.66226934115,-4307.61022273308,-5343.15728383305
-3529.41378676753,-4313.41788714911,-5349.93144494733
-3534.75461850175,-4319.06781305036,-5356.79766455018
-3539.90770278173,-4324.44988014302,-5363.69156855813
-3544.52784825288,-4330.0488938999,-5370.77389352082
-3548.88229748523,-4335.56722181513,-5377.70006966337
-3553.09467613739,-4341.04224098571,-5384.65998738591
-3557.3840839603,-4346.63849672721,-5391.63932203134
-3561.55753135063,-4352.54662197858,-5398.59629156962
-3565.00608233396,-4358.2937364924,-5405.53886927415
-3568.12955143286,-4364.02888129176,-5412.70533769437
-3571.87784641692,-4370.25724455264,-5419.92566656359
-3574.95288214635,-4376.2830781398,-5426.99360517361
-3578.28378135229,-4382.32823375871,-5434.07822772265
-3581.31842261611,-4388.70661502055,-5441.29018152242
-3584.80484463332,-4394.81392056642,-5448.29542219513
-3588.25173578064,-4400.33555333994,-5455.21387696828
-3592.68100621038,-4406.22256516145,-5462.23468703603
-3596.57896224351,-4412.11275763134,-5469.25461455713
-3600.94650723192,-4418.16711334552,-5476.28229151486
-3605.81703189987,-4423.61749907109,-5483.33340339223
-3610.28564329898,-4429.07184114003,-5490.15800415241
-3615.16445047561,-4434.64942341189,-5497.10073775545
-3619.56042437902,-4440.49010416716,-5504.05744953415
-3624.58017463223,-4445.72291950854,-5511.12514812511
-3629.84088770152,-4451.19404286076,-5518.10159049422
-3635.62821742217,-4456.8543494104,-5524.88230466341
-3641.25701377889,-4461.93690497286,-5531.77024666276
-3647.1124063183,-4466.97588016667,-5538.71863389335
-3652.30506225009,-4472.25725518466,-5545.9791955964
-3658.3641286285,-4477.90335649745,-5552.99566172972
-3664.23952424889,-4483.2451447024,-5560.04234812352
-3669.66608386849,-4488.24145715818,-5566.98634430698
-3675.13663655806,-4492.947548536,-5573.84428375528
-3680.51301782166,-4498.01347372073,-5580.8916263165
-3685.79095733232,-4503.71518191935,-5587.97759425203
-3690.80388992444,-4508.96618765352,-5595.02019072714
-3696.06187903544,-4514.33527215976,-5602.06641257603
-3700.3182042478,-4520.00105772684,-5609.04577996223
-3704.21835140255,-4525.91360656733,-5616.06044940769
-3707.86079754923,-4532.17780649467,-5622.75068169681
-3711.83862999518,-4538.58387388459,-5629.68210876801
-3715.156385797,-4544.76500182321,-5636.64307376008
-3718.93843285889,-4551.14784571566,-5643.62703339377
-3722.57770292119,-4557.433237061,-5650.59439292343
-3725.81228250326,-4563.48866369789,-5657.61930700614
-3729.80699877356,-4569.805903989,-5664.68480949109
-3733.61741081587,-4575.77514820041,-5671.74769176111
-3737.28062518751,-4581.67671510592,-5678.7785277336
-3741.63496870405,-4587.7528960042,-5685.898549964
-3745.87852186608,-4593.86109813096,-5693.01124025619
-3750.69342309064,-4599.65379677317,-5700.04946302155
-3755.40607047178,-4605.56151496736,-5706.9804337575
-3760.30914771072,-4611.53064642319,-5713.95414103302
-3765.51083481712,-4616.74301288067,-5721.04049855341
-3770.57201215419,-4622.74254428087,-5728.1356938203
-3775.69907536925,-4628.29769859118,-5735.30460665441
-3780.61786068254,-4633.7349517215,-5742.42026357658
-3785.87827212549,-4639.40581804429,-5749.16798622776
-3791.06472821171,-4644.58826458567,-5755.94212020301
-3796.34343476709,-4649.50780632826,-5763.02524482064
-3802.0748074219,-4654.836675622,-5769.94662855009
-3807.95674022437,-4660.38081035943,-5776.86162539098
-3814.03051935845,-4666.33420058296,-5783.66504378278
-3819.941621946,-4671.77118448036,-5790.52159032738
-3825.3372379836,-4677.30598656993,-5797.35083441206
-3830.78039478796,-4683.39256594701,-5804.04273787669
-3835.93220657396,-4689.24695932867,-5810.81720868821
-3840.99068637257,-4694.84110854494,-5817.67931013889
-3845.86187916198,-4700.24704661742,-5824.53783048928
-3850.12588074608,-4705.88257153183,-5831.46279056237
-3854.03682202005,-4711.21392139093,-5838.37465357542
-3858.08972189279,-4716.83570740417,-5845.16613192064
-3861.67063790063,-4722.45201668833,-5851.91999739446
-3865.18007505276,-4728.53966521276,-5858.8800233073
-3868.84176599098,-4734.29119904189,-5865.88869142228
-3872.26891817031,-4739.94540707931,-5872.8741721695
-3875.46729728036,-4745.87444567041,-5880.00229963586
-3879.46025955977,-4751.80905597582,-5887.01739243827
-3883.70046642508,-4757.72027724543,-5893.90820287052
-3887.77904489544,-4763.7278155501,-5900.81586952641
-3891.95215455688,-4769.76319319893,-5907.67651186991
-3896.17685841142,-4775.5676998864,-5914.66744085868
-3900.47310155737,-4781.43370589335,-5921.73579318871
-3905.22666266433,-4786.98360025739,-5928.89704974859
-3910.17900540045,-4792.59034679239,-5936.12596648996
-3914.97433124838,-4798.04216088386,-5943.20521157259
-3920.18452093738,-4803.76215254479,-5950.39270186595
-3925.22954878587,-4809.139933029,-5957.22018766467
-3930.54173607025,-4814.45638073645,-5964.0683741615
-3936.01793808898,-4819.76612595979,-5971.04178565128
-3941.45267539877,-4825.31935755202,-5978.09054969305
-3947.08690760569,-4831.04190174651,-5985.2056478208
-3953.09975177171,-4836.58393548835,-5992.24862770049
-3958.96679409475,-4841.3788308655,-5999.42962685129
-3964.67191354688,-4846.56597246106,-6006.43547098619
-3970.46228109418,-4851.92652953813,-6013.40754615255
-3976.0327159361,-4857.0705905937,-6020.27734916072
-3981.21895423853,-4862.58260947627,-6027.10766517527
-3986.53925923786,-4868.12030683965,-6034.03223676131
-3991.42173601617,-4873.20192396933,-6040.86797502801
-3996.11281376379,-4878.62963430421,-6047.85882612597
-4000.02353829589,-4884.19691182943,-6055.01338430756
-4004.27224368565,-4890.01440950863,-6061.98465516871
-4008.42506695655,-4895.77593141406,-6069.04260998891
-4011.73987764888,-4901.2476824735,-6076.08218896657
-4015.27012363087,-4907.47323483978,-6083.0847206893
-4018.83459362293,-4913.11637687686,-6089.86290808666
-4022.64576030222,-4918.47064934661,-6096.98382834273
-4026.34186283278,-4924.28372563451,-6103.97009509903
-4029.67628585263,-4930.07683656688,-6110.99352406313
-4033.86427463677,-4935.79457338554,-6118.09072799585
-4037.86106065841,-4941.12102147193,-6125.17602586091
-4041.97944619308,-4947.60296516177,-6132.33228226251
-4046.29649141152,-4953.81118978478,-6139.45638426002
-4051.46587688927,-4959.60366373701,-6146.41644141222
-4055.83837444269,-4964.93866557075,-6153.66273425025
-4060.34993967397,-4970.64018951274,-6160.71709434939
-4064.83636815621,-4976.40332768475,-6167.68816880806
-4069.67649172496,-4981.93713143706,-6174.82679015136
-4075.3481618684,-4987.59874566345,-6181.90856153172
-4080.87022001787,-4993.01144247235,-6188.97208681275
-4086.92136995576,-4998.60843160956,-6196.17470402585
-4092.85326584195,-5003.91779256608,-6203.36707571152
-4098.3058464234,-5009.29251541395,-6210.42595561572
-4104.0078403164,-5015.0134436996,-6217.3938470518
-4109.70906307985,-5020.43108026997,-6224.50556447711
-4115.50305490388,-5026.15937107837,-6231.42513087408
-4121.03266013028,-5032.12414013939,-6238.51500329247
-4126.55141512861,-5037.58580789958,-6245.56659135041
-4131.82386136534,-5042.52446234401,-6252.61378206821
-4136.94326428847,-5048.13472732774,-6259.66124983601
-4141.16261099283,-5053.33160284171,-6266.60578910176
-4145.77403542004,-5059.1249209202,-6273.70992590452
-4150.11438488339,-5064.6942231356,-6280.67628471862
-4153.92140961061,-5069.81833058711,-6287.62523568245
-4157.46648456743,-5075.59792992985,-6294.48715272482
-4160.97282690478,-5081.71523902351,-6301.54102976426
-4164.52243848523,-5087.77663605322,-6308.31460616203
-4167.63443876165,-5093.53892607924,-6315.24900684237
-4171.53111837811,-5099.96774592957,-6322.17226113712
-4175.64927084038,-5106.35279069723,-6329.21580009636
-4179.53361061121,-5112.2628079668,-6336.46571543659
-4183.69224675246,-5118.2341936673,-6343.48234686879
-4188.35519720733,-5125.00567175276,-6350.44329253937
-4192.56956762428,-5131.44535536026,-6357.45900826053
-4196.80913203068,-5137.93027162668,-6364.49153401006
-4201.56749464311,-5143.91877798771,-6371.62006436299
-4206.09016879844,-5149.69157674378,-6378.69351144201
-4211.06822071501,-5155.47613557636,-6385.7569099375
-4215.95278354116,-5161.36698244928,-6392.78739231107
-4221.37652812101,-5166.83228563019,-6399.75548764288
-4226.67080081504,-5172.30489813407,-6406.67382550789
-4232.08992982921,-5177.37676110767,-6413.71425395208
-4237.72699949845,-5182.35252188922,-6420.64865536292
-4243.41326942555,-5188.00274292544,-6427.6962708052
-4249.38612520414,-5193.69384907804,-6434.69014387531
-4254.85322343816,-5199.54530301605,-6441.82904937551
-4260.70570921127,-5205.4446611648,-6448.79884081398
-4266.1909996227,-5210.85527440924,-6455.97054296179
-4271.3251320512,-5216.29989471562,-6463.08517222701
-4276.47580511443,-5222.34241357298,-6470.1230863907
-4281.81253190377,-5228.03365194872,-6477.32379189357
-4286.6538354036,-5233.55316207201,-6484.46233902458
-4291.60853175923,-5239.40694577182,-6491.67021838046
-4296.31024352116,-5245.3052345102,-6498.72435138315
-4300.26169858768,-5251.26884428366,-6505.71406303694
-4304.0229555511,-5257.30725403883,-6512.89313188404
-4307.74305060833,-5263.09329823696,-6519.98195778645
-4311.15618477962,-5269.11925450872,-6527.05723844076
-4314.94659668001,-5275.21677989494,-6534.12550247711
-4318.58134998077,-5281.09246189271,-6541.05804606576
-4322.72197673776,-5286.59078987297,-6548.13933544455
-4326.72924682835,-5292.05245541033,-6555.10156605804
-4330.14307457276,-5297.60195174278,-6562.10421481333
-4334.19833602964,-5303.63939336401,-6569.14923482505
-4338.66158728594,-5310.0843232603,-6576.18733730715
-4342.61124181758,-5316.11084068191,-6583.29293136635
-4346.63705444819,-5322.29602539731,-6590.45279129586
-4350.92788113805,-5327.95996423791,-6597.35684263663
-4355.5235807644,-5333.85915566892,-6604.5414767005
-4360.79132331915,-5339.59944077127,-6611.64892406682
-4365.80983901194,-5345.33722021504,-6618.70151548529
-4370.90540909389,-5351.18232931492,-6625.76866308948
-4376.35571704498,-5356.35766954355,-6632.83418648558
-4382.39151750024,-5361.55805303837,-6639.76066782012
-4387.87049425985,-5366.7808717364,-6647.04778537085
-4393.42497620434,-5372.37350587814,-6654.0959965517
-4398.42914830045,-5378.0145785042,-6661.31585318712
-4403.88846462233,-5383.78941648529,-6668.52514184968
-4409.09917940948,-5389.59024970916,-6675.5922561389
-4414.33987205903,-5395.33138505339,-6682.78882827792
-4419.78886293115,-5401.03195279042,-6689.91886467606
-4424.82530495652,-5406.64699019728,-6696.77776609654
-4429.32674429616,-5412.07487443163,-6703.85829202188
-4434.22541953949,-5417.49041815713,-6710.99680849859
-4439.1134388131,-5423.18801156503,-6718.15961331838
-4443.41935054104,-5428.94981849754,-6725.27382345135
-4447.45328857505,-5434.37629614868,-6732.37352601579
-4451.36085330837,-5440.4101100831,-6739.32401008348
-4455.02634878119,-5446.61137678779,-6746.30561360589
-4458.69192653991,-5452.71121153008,-6753.51530829174
-4462.33094204706,-5458.55997469412,-6760.29623951712
-4466.02865198586,-5464.59217440758,-6767.36240692003
-4469.50644886264,-5470.55138003672,-6774.35784690964
-4473.77302017056,-5475.97931399847,-6781.45545534612
-4477.88667962414,-5482.03437125759,-6788.62522539497
-4482.42123140232,-5488.09724412451,-6795.66271696949
-4486.17589472414,-5494.192966965,-6802.78198532972
-4490.34185814625,-5500.13232331011,-6809.77189642015
-4494.72679655336,-5505.8830294783,-6816.83424896394
-4499.59795452802,-5512.18291288904,-6823.86277133082
-4504.20391231413,-5518.41036003374,-6830.99834062678
-4509.3653344604,-5524.39336107547,-6838.03889343837
-4514.4203697189,-5530.17147030879,-6845.09961521626
-4519.37080939941,-5535.78052725226,-6852.05497729729
-4524.6121272245,-5541.0612942485,-6859.12273786615
-4529.90548246999,-5546.69395619415,-6866.27467481945
-4535.35911880639,-5552.55489386003,-6873.29189879352
-4541.09281986187,-5558.37207033153,-6880.29721227619
-4546.78909737,-5564.24786756568,-6887.34649650689
-4552.47025177548,-5570.09391187022,-6894.67370249477
-4558.10236464332,-5575.67977039486,-6902.10401092302
-4563.77658416234,-5581.20602653086,-6909.1387571473
-4569.28753726227,-5586.86245277417,-6916.21354706012
-4574.51031906983,-5592.60939305265,-6923.37836189383
-4579.77712836097,-5598.14237907268,-6930.45126917484
-4584.67030132439,-5603.44408370386,-6937.59945230543
-4588.9598324338,-5609.22212740364,-6944.61000971295
-4593.26369683199,-5614.61669059355,-6951.65163446376
-4596.68158638495,-5620.05244497775,-6958.67731846156
-4599.95657763224,-5625.70791966037,-6965.75555341696
-4603.39363278021,-5631.56112791829,-6972.87477844125
-4606.80318351875,-5637.42109477034,-6979.78987658212
-4610.70210492531,-5643.56285856096,-6986.93914670175
-4614.25528103167,-5649.55446464821,-6994.13734998335
-4617.80068607088,-5655.70914566083,-7001.30686066165
-4621.95570020692,-5661.3861930032,-7008.37884465518
-4625.96505973333,-5667.29161305671,-7015.57821098947
-4630.44366084204,-5673.19889764159,-7022.72532417321
-4635.07309561191,-5678.53117942769,-7029.91258180159
-4639.0851687719,-5683.93383279977,-7037.00017366634
-4644.0676094931,-5689.57118862711,-7043.88823730237
-4648.93656617642,-5695.33748461043,-7050.92388377913
