Achiever,Killer,Socializer,Explorer
-7017.27219098162,-4107.28696475731,-3603.64609777184,-5219.5258658307
-7024.53967489354,-4111.47844932668,-3607.5548023967,-5225.32659269689
-7032.05159592211,-4115.21013963341,-3611.09763547083,-5230.74211370314
-7039.35068621075,-4118.70607913933,-3614.51679082657,-5235.80215000208
-7046.38438940788,-4122.10394931535,-3618.17852009347,-5241.16444597704
-7052.77461739443,-4125.93859083676,-3621.94931520759,-5246.2220304974
-7058.80167514767,-4129.2041708072,-3625.06423389559,-5250.83030503958
-7064.77254403876,-4132.55459908693,-3628.93964057785,-5254.80332029891
-7070.16319431347,-4135.45230025831,-3632.27684586327,-5258.68003044681
-7075.79731782467,-4138.50891574793,-3635.84520631264,-5262.55590726449
-7081.0135370629,-4141.30885330495,-3639.21819557877,-5266.60908262127
-7085.90934312626,-4144.54835645317,-3642.22880605755,-5270.50669572287
-7090.93358555831,-4147.14848954644,-3645.04071610091,-5273.78977666175
-7095.29082077855,-4150.09689612614,-3647.74205852763,-5277.2182343466
-7099.89135613538,-4153.05999988036,-3650.25675826057,-5281.04575920091
-7105.06232345001,-4156.20391670019,-3652.49104353354,-5284.90447294186
-7110.17634429679,-4159.29556618243,-3655.32350056329,-5288.51987242566
-7115.78643046474,-4162.65690811288,-3657.75162984551,-5292.21338976094
-7121.06920523442,-4166.10116422809,-3660.40378751775,-5296.2672504857
-7126.69546589979,-4169.64653958989,-3662.8290370121,-5300.52978921356
-7132.14833052063,-4173.26446811545,-3665.15537344944,-5305.36983218423
-7138.6405176722,-4177.1936568968,-3667.64762650954,-5310.06908177533
-7144.96985624677,-4181.01315363399,-3670.14947201378,-5314.55302651857
-7151.77981544521,-4184.74057572824,-3673.30056725935,-5318.89544702427
-7158.20990478601,-4188.50639077182,-3676.35212695618,-5324.35978045162
-7165.29520579317,-4192.84119071746,-3679.01836122989,-5330.03496564887
-7172.45077499531,-4196.93288297337,-3681.83798547752,-5335.8314885849
-7179.28436269466,-4201.11332224191,-3685.27269711787,-5341.2261822218
-7186.90907973763,-4205.48259852082,-3688.70389741809,-5347.07449480562
-7193.68690174766,-4209.75835085435,-3692.51407070755,-5353.4781833686
-7200.89456856072,-4214.16445679771,-3696.51584405195,-5359.14590713893
-7208.14861845705,-4218.40134829645,-3700.44322899162,-5364.26384625905
-7215.90852163643,-4222.75360644023,-3704.36988018131,-5369.49154894263
-7223.5309642708,-4226.88692989487,-3708.15800233452,-5375.32436605318
-7231.59359548095,-4230.35114142636,-3712.0205403312,-5379.94466869389
-7238.90988482212,-4233.72997440791,-3716.02765621714,-5384.53473318148
-7245.93758085107,-4237.73582064805,-3719.90894118744,-5389.35053043961
-7252.27876349003,-4241.25859168017,-3723.1913741058,-5394.00543891591
-7258.77323865685,-4244.69911753175,-3726.75446198363,-5398.48370405614
-7264.54616134926,-4247.64791433594,-3730.27302914911,-5402.88335378949
-7270.04097707737,-4250.60691320119,-3733.72763311581,-5406.93600753605
-7275.1395414464,-4253.3735689205,-3736.48504838811,-5411.02101549454
-7280.02669692027,-4256.26900435231,-3739.66531788554,-5415.2924882083
-7285.27738849841,-4258.93357436411,-3742.95451366214,-5419.10650191007
-7289.87429683912,-4261.58784465395,-3745.39675947323,-5422.8955265744
-7295.14158801573,-4264.65653945243,-3748.36992477173,-5426.68947351036
-7300.08538259924,-4267.55234350268,-3751.47160496313,-5429.81281263115
-7305.3641869745,-4271.14328850732,-3754.54747983981,-5433.81528570063
-7310.76259977425,-4274.41790130724,-3757.26419931546,-5437.77585290511
-7315.74515887253,-4278.25063306891,-3759.81912783812,-5441.62469845769
-7321.28737371951,-4281.78375435111,-3762.13209952678,-5445.87092466989
-7326.89354272135,-4285.57202956611,-3765.011166447,-5450.22245720887
-7332.78672883384,-4289.10853606563,-3767.45471525157,-5455.10449781014
-7338.70430048715,-4293.12624673738,-3770.52499001333,-5459.37571422468
-7345.37091097666,-4297.37014507515,-3773.39297843701,-5464.1230675541
-7351.56439122396,-4301.39010064451,-3776.04638990373,-5469.00439128726
-7358.1407058336,-4305.85935744621,-3779.10682776398,-5474.78859530329
-7364.96843011734,-4310.54828284146,-3782.47891801078,-5480.43825181978
-7371.73668241888,-4314.15845419347,-3785.05998070186,-5485.69145830789
-7378.68743033785,-4317.62581281266,-3788.60107822077,-5491.41273417045
-7385.82917548121,-4322.11187902911,-3792.18355225628,-5497.16713154106
-7392.86426292307,-4326.41361989949,-3795.60580713227,-5502.43108162529
-7400.28944396827,-4330.81242460375,-3799.1891340203,-5507.65954335619
-7407.70606872486,-4335.22611693268,-3802.7191486701,-5513.13780562177
-7415.0134699657,-4339.46621551785,-3806.64810429453,-5518.21494105129
-7422.31761348893,-4343.22834970366,-3810.56635854216,-5523.29357434672
-7429.75810900872,-4347.26554023275,-3814.46229481658,-5528.28235638161
-7436.89335332284,-4351.34852614453,-3818.14836129611,-5533.56219454737
-7443.3685179928,-4354.74794638035,-3822.02987446145,-5538.30163588839
-7449.27758224861,-4358.38497073505,-3825.43126249959,-5542.52268286912
-7455.11456723397,-4361.58143791663,-3828.59279664774,-5546.91048376661
-7461.2285766864,-4364.41645512101,-3831.73388130602,-5551.07975218846
-7467.11862148551,-4366.48643305352,-3834.96346432675,-5555.19342865705
-7472.16464315835,-4369.45313367099,-3838.22330081576,-5559.30370406778
-7477.25205897351,-4372.34697690299,-3841.39054591567,-5563.26609909541
-7481.94416491318,-4375.34996243352,-3844.17887699812,-5567.25473097674
-7486.54136286705,-4378.3851583764,-3846.65763749805,-5571.26150899263
-7491.43885507451,-4381.90309211337,-3849.79786330788,-5575.34291323673
-7496.43465749252,-4385.37118686865,-3852.45266568849,-5579.31748931813
-7502.21591203592,-4388.26566552039,-3855.63403511672,-5583.4204336606
-7507.54881392105,-4391.50256113978,-3858.42363784159,-5587.55887568978
-7513.50472330158,-4394.78626461396,-3860.56483332289,-5591.7898805777
-7519.21970419386,-4398.69308257551,-3863.33226683452,-5595.83667929028
-7525.36881857737,-4402.64127938406,-3866.09960696204,-5600.30734565901
-7531.2882283563,-4406.86633250186,-3868.48826219573,-5605.09843702632
-7537.57137568865,-4411.05734242386,-3871.44214180948,-5609.92803716417
-7544.35975240392,-4415.49507095147,-3874.37495287948,-5614.67406420605
-7551.30758863857,-4419.71429400146,-3877.35193143973,-5619.70905811492
-7558.43840066025,-4423.82732121376,-3880.50508918348,-5625.07985870596
-7565.17861815536,-4428.03074923058,-3883.7650578513,-5630.53452497552
-7572.28138982513,-4432.33039500357,-3887.0112432905,-5636.23217902653
-7579.29174668907,-4436.57759261337,-3890.4393961494,-5641.79576253099
-7586.99817525451,-4440.75869353952,-3893.96030899652,-5647.23540704403
-7594.45213076236,-4444.69892834307,-3897.23590269881,-5652.65972438805
-7601.71702366372,-4448.81242445421,-3900.61909399147,-5658.44361833759
-7609.33368523745,-4453.05763514011,-3904.25505775008,-5663.9065033781
-7617.0590859563,-4457.41956668956,-3907.97124991001,-5669.39093838525
-7624.48605989206,-4461.70549910963,-3911.23248267369,-5674.88561892482
-7631.4523432183,-4465.80964792338,-3914.55562426528,-5680.09903931552
-7638.35863362919,-4469.49409634,-3918.46923199743,-5685.29805974171
-7644.87316744761,-4472.69974516526,-3921.97905399988,-5689.94318972693
-7651.26676932814,-4476.26190553623,-3925.06321791629,-5694.73542330499
-7657.2591380473,-4478.95782129419,-3928.72276448766,-5698.79613967926
-7663.08047948857,-4481.91839135074,-3931.76638122911,-5702.81530357353
-7668.50338916683,-4484.88724441768,-3935.32465618069,-5706.47888229298
-7673.35573901406,-4488.06716857785,-3938.93305104203,-5710.74952593628
-7678.00121039492,-4491.71804016475,-3942.10259610053,-5714.46999623097
-7683.22633097346,-4494.71424226393,-3945.61105747343,-5718.61787172949
-7688.40154787527,-4497.6945334169,-3948.5634259511,-5721.92124082503
-7692.65535861438,-4500.61735648827,-3951.8701916984,-5724.99058369848
-7697.50957258108,-4503.96380145756,-3954.81808188159,-5728.71908262766
-7702.43565880273,-4506.87178492355,-3957.56472761044,-5733.36403408883
-7707.58923660842,-4510.22585444912,-3959.87141971969,-5737.70079930699
-7712.798694814,-4513.74020793243,-3963.15072862591,-5741.92852620312
-7718.42816284471,-4517.255198517,-3965.80123268261,-5746.05982508988
-7724.83429381478,-4521.31591353988,-3968.48998483273,-5751.05534553915
-7731.41719657549,-4525.12005421259,-3971.45189543425,-5756.10877930124
-7737.99554230056,-4529.28135439499,-3973.97618769884,-5760.754786521
-7744.3068329193,-4533.8578582502,-3976.59340051805,-5765.78802304703
-7751.00637428527,-4538.16167061901,-3979.51080978049,-5770.89256726145
-7758.05477844016,-4542.49792698073,-3982.46045890925,-5776.24841457858
-7765.27562497141,-4546.59666411621,-3985.93717566525,-5781.57230921732
-7772.43652967582,-4550.98772596227,-3989.4959023476,-5787.42342129717
-7779.67185606577,-4555.55224307442,-3993.25036751087,-5793.30099264901
-7787.10965392411,-4560.03397486793,-3996.76754758325,-5798.77570509246
-7794.6656588689,-4564.3532246628,-3999.86563235904,-5804.21120712087
-7802.13780277579,-4568.82081228165,-4003.7110701745,-5809.58300798298
-7809.43050040348,-4573.34366570812,-4007.7499469625,-5815.55617385336
-7816.98847166432,-4577.35930971039,-4011.52275183241,-5821.02894053875
-7824.54691610676,-4581.18723370874,-4015.4189849777,-5826.34786406628
-7831.84040148405,-4584.77983685324,-4019.44194101021,-5831.56705658959
-7838.46938759131,-4588.73052728038,-4023.36833152824,-5836.45182046539
-7844.64873160106,-4591.96680946022,-4026.68846568317,-5840.99895367523
-7850.76913003507,-4595.14934900728,-4030.31048367801,-5845.2284180983
-7856.81835433781,-4598.21102135057,-4033.08719398794,-5849.76583061775
-7862.43140539844,-4601.03051694457,-4036.3338213109,-5853.90348258264
-7867.94872568052,-4604.03017532886,-4039.83901081894,-5858.16235689151
-7873.16459318374,-4607.51086214651,-4043.36289293159,-5862.3786349939
-7878.16333447716,-4610.2197584043,-4046.36206497333,-5866.37664169325
-7882.97874832421,-4613.46400685611,-4049.54323923691,-5870.54236775829
-7887.46890522742,-4616.42882226508,-4052.18504382366,-5874.15874531785
-7892.68810522157,-4619.46216021754,-4054.84793979882,-5877.83055257057
-7898.23298917603,-4622.92215761115,-4057.51809952046,-5881.82977938023
-7903.6786530808,-4626.52655318456,-4060.97271111403,-5886.15457212101
-7908.64757615173,-4629.67956369997,-4063.2213212294,-5890.79576179078
-7914.03418815789,-4633.20832417039,-4065.26656018436,-5894.88958767333
-7920.01169229736,-4637.35962473258,-4068.27748132457,-5898.95880045047
-7926.08752891102,-4641.64049607116,-4070.73257407409,-5904.12239688657
-7932.43287204291,-4645.79661461654,-4073.21938365301,-5908.64083659042
-7939.04408864598,-4649.67013197877,-4076.0755215144,-5913.30043218844
-7945.89011875591,-4654.16742015029,-4079.2210822949,-5918.61420380954
-7953.05339859497,-4658.72638522106,-4082.2407435452,-5924.06562788521
-7960.52667067071,-4662.85699165551,-4085.41399768109,-5928.7447247098
-7967.22351652026,-4667.62040113581,-4088.9408521883,-5933.79987727892
-7974.72844386665,-4671.78616121162,-4092.4620103845,-5939.19114623841
-7981.97480536754,-4675.85182451051,-4095.79180127952,-5945.13197342731
-7989.34209990872,-4679.99601740046,-4099.41485937325,-5950.94220244196
-7996.80710616816,-4684.66672208964,-4103.44431115785,-5957.05638792868
-8004.006509324,-4688.9195310518,-4107.47893612376,-5962.24575720295
-8011.52590122867,-4692.98075456942,-4110.55934296135,-5967.97546705631
-8018.85739559418,-4697.20683413266,-4114.73490667293,-5973.40685073423
-8026.10261728087,-4701.22850640765,-4118.4324805121,-5978.68117817237
-8033.43896574177,-4704.93602694458,-4122.35438396076,-5983.74208698564
-8040.06439072826,-4708.62056068859,-4125.87650798454,-5988.41414152324
-8046.52367493561,-4712.00859329497,-4129.95579339026,-5992.36937400857
-8052.82934474973,-4714.82419933771,-4133.2867782433,-5996.26006778695
-8058.43857668816,-4717.87740033766,-4136.75246223956,-6000.61680786568
-8064.16213536105,-4720.97246013391,-4140.11997975431,-6004.92546617643
-8069.30654894641,-4723.99709546198,-4143.14562156382,-6008.80788419636
-8074.07448637015,-4726.83747380844,-4146.49295384249,-6012.79996728223
-8078.94725768922,-4729.80366502891,-4149.5902065878,-6016.66527432379
-8083.75941735713,-4732.70910756491,-4152.27291862121,-6020.76500967718
-8088.68065587239,-4735.53929847145,-4154.9139282147,-6024.68875317799
-8093.44829864282,-4738.55060583402,-4157.56244003007,-6028.6634138028
-8099.04527687642,-4741.93981798233,-4160.21883402358,-6032.54410167675
-8104.12369612697,-4745.78279879135,-4163.25785480634,-6036.27269997396
-8109.75091729413,-4749.28747920733,-4165.65763715777,-6041.22663711021
-8115.75383385787,-4753.14346670295,-4168.55097023661,-6045.44037737604
-8121.53407871805,-4757.11182377139,-4171.16296011751,-6049.87963448274
-8128.35001921458,-4761.29086834159,-4174.12788900085,-6054.41629179474
-8134.48810281021,-4765.33688133498,-4177.23390227394,-6059.12572253114
-8141.11093397718,-4769.60241427041,-4180.04367343389,-6064.14523400952
-8147.91619812944,-4774.00912236148,-4182.96119963504,-6069.29456482895
-8154.74209399047,-4778.57696481379,-4185.85397657279,-6074.47304099636
-8161.59557768533,-4782.98107531344,-4189.22459377033,-6079.88698732906
-8168.9840019999,-4787.19566321554,-4193.046796406,-6085.44036343129
-8175.78647449983,-4791.54656982152,-4196.58023528555,-6091.35253159959
-8182.91216678352,-4795.71816217344,-4200.34898872605,-6096.59121014613
-8190.29023903501,-4800.0852824619,-4204.18805029719,-6101.77412684428
-8197.63507475253,-4804.43682039166,-4208.12836497566,-6107.66442978888
-8205.42103687298,-4808.91799516563,-4211.82764673639,-6113.13167871379
-8213.12394604167,-4812.82577823616,-4216.21929667343,-6118.4818089536
-8220.34521184096,-4816.84304202829,-4220.02964607073,-6123.76129472491
-8227.74098515713,-4820.56748704137,-4223.80890210974,-6128.43578369132
-8234.40458642395,-4823.88749850208,-4227.38192544983,-6133.10170016698
-8241.35098261488,-4827.14680581126,-4231.14608344659,-6138.05606721602
-8247.39722662672,-4830.13223350542,-4234.32427812373,-6143.06680029745
-8252.90505312663,-4833.16885986502,-4237.59218445056,-6147.88200768522
-8258.78509659749,-4836.01175361294,-4241.1802608155,-6152.38930023579
-8265.12441917486,-4839.05539618027,-4244.74816124882,-6156.27418483936
-8270.5413819166,-4842.35101332692,-4247.79605370758,-6160.13608058578
-8275.82854669871,-4845.23249635282,-4251.04263128276,-6163.87427555625
-8281.40169345977,-4848.11717554834,-4253.85678653048,-6167.47996000068
-8286.8440524143,-4850.89109903394,-4256.15578836696,-6171.04422484686
-8291.45586145795,-4854.30050880142,-4259.40666339381,-6174.63202049594
-8297.20733440246,-4857.8415126645,-4262.35605809645,-6178.27786027313
-8302.79287314554,-4861.38517005253,-4265.53935875565,-6182.10015336191
-8307.90507741745,-4864.49896698311,-4268.3286761262,-6186.58515880768
-8313.94666358219,-4868.16876700759,-4271.25449639839,-6191.34190246102
-8319.62069842235,-4871.48375745023,-4273.74175844748,-6195.56767195518
-8325.80702577501,-4875.16705720858,-4276.29931356034,-6199.94041149686
-8331.95775624805,-4879.00613594124,-4279.32662149252,-6204.79958309455
-8338.30548756272,-4883.01437588228,-4282.57096491447,-6209.47288583746
-8344.96136632976,-4887.55931957588,-4285.50025943295,-6215.01346320408
-8351.951654699,-4891.92754335645,-4288.71858774654,-6220.34188275214
-8359.06640972118,-4896.06605607376,-4292.01202269549,-6225.4092517014
-8366.32745963966,-4900.28243004019,-4296.03138632616,-6230.91891773151
-8373.34244077738,-4904.48546599671,-4299.58540526505,-6236.35181867651
-8380.61447740467,-4908.8603150174,-4302.97202192071,-6241.98210099837
-8388.20374631138,-4913.46748091873,-4306.40604401727,-6247.01674689553
-8395.59278665811,-4917.51431113166,-4309.84559096481,-6252.2429774068
-8402.52058780577,-4921.85608274233,-4313.68548701817,-6257.4761187714
-8409.60194298249,-4925.97534144512,-4317.24515832184,-6262.28235359614
-8417.23424889211,-4929.98147366841,-4321.42141452843,-6267.71106638071
-8424.51226787616,-4934.09031397331,-4325.25245154605,-6272.67342939773
-8431.57766951333,-4937.79819134087,-4328.8816435992,-6277.23806347203
-8438.13109011565,-4941.26322020274,-4332.56429129006,-6281.4209059422
-8444.69861027605,-4944.37944961321,-4336.11937818079,-6285.36887538683
-8451.15411886884,-4947.82419919758,-4339.32837682815,-6289.38407342398
-8457.05584965489,-4951.3656148877,-4342.36510217781,-6293.6451969552
-8462.24725105506,-4954.87241354166,-4345.69229075507,-6297.76677412959
-8467.80511988848,-4958.58240085312,-4349.20627459859,-6301.53326195289
-8472.84685755527,-4961.78506258062,-4352.3832919334,-6305.79383463383
-8477.83205678531,-4964.74884503581,-4355.52831527904,-6309.74577248323
-8482.92262477565,-4967.81913363238,-4358.5241438635,-6313.19494008018
-8488.32223631611,-4971.15824165051,-4361.46770145924,-6317.49213644156
-8493.57249098507,-4974.41379927141,-4363.97377117034,-6321.77918237434
-8498.67881345707,-4978.15618000505,-4367.14173796431,-6326.03720038902
-8503.90475431034,-4981.3067093769,-4369.92777106579,-6330.38270409811
-8509.69328874516,-4984.92244457471,-4372.74586759743,-6335.21148383769
-8515.6857629924,-4988.67526243975,-4375.75600456699,-6339.29397119634
-8521.97706282501,-4992.31256636941,-4378.46367863505,-6343.33392545939
-8528.37090261525,-4995.95577823491,-4381.62817627741,-6348.03246650203
-8534.46401237706,-4999.97544946494,-4385.02879453622,-6352.96435592722
-8540.45359616039,-5004.13536024283,-4387.99067840246,-6357.88482846775
-8547.07221409949,-5008.41915905026,-4391.0700212944,-6362.99963938603
-8553.72921646201,-5012.39388646972,-4394.13875752703,-6369.01116338566
-8560.37166617305,-5016.75130672746,-4397.28072589083,-6374.0729328962
-8567.4062808619,-5020.93662361141,-4400.15541983065,-6379.86998860345
-8574.58493414344,-5025.21042951942,-4403.81492197003,-6385.2978455777
-8582.06182578667,-5029.35349777876,-4407.30952021508,-6390.77048576072
-8589.66446965889,-5033.77076975229,-4411.04169533036,-6396.47871244025
-8597.44543439513,-5038.28766859168,-4414.82742366061,-6401.67970659533
-8605.54014670474,-5042.64611761398,-4418.12011609987,-6407.07342675491
-8613.13561116232,-5046.68959806366,-4421.94135630742,-6412.1010480897
-8620.75963462092,-5050.93414117423,-4425.71329350931,-6417.3036415821
-8628.13126206651,-5054.87509148604,-4429.14416747897,-6421.89423558582
-8635.16976174052,-5058.2481144177,-4432.91766403618,-6426.25214784634
-8642.14029833403,-5061.81731636427,-4436.88169480212,-6430.82814245129
-8648.50717753006,-5064.94336180272,-4440.09971066753,-6434.92186801345
-8654.4258649843,-5068.29233776804,-4443.55147950012,-6438.93409151623
-8660.1400440862,-5071.01023629382,-4446.42116845306,-6443.47126841574
-8665.83881810029,-5073.81352763695,-4449.32572770167,-6447.74541293247
-8671.01846011214,-5076.8440888232,-4452.65156975041,-6452.17971314366
-8676.15539770316,-5079.73127782101,-4456.53752421365,-6456.50946789366
-8681.56886045168,-5082.70132644993,-4459.01153163396,-6459.96166600582
-8686.82363950415,-5086.35363073271,-4461.86671184415,-6464.14728417833
-8692.44360021466,-5089.17913995431,-4464.48071673478,-6468.56805008535
-8697.7102568947,-5092.6426362886,-4467.14282729156,-6473.00744134582
-8702.64766706755,-5096.50136430966,-4469.67425549796,-6477.9776711603
-8708.71706019537,-5100.57717575026,-4472.76349645343,-6482.53407641301
-8714.65168686227,-5104.18011141326,-4475.61501225555,-6486.92148073487
-8713.94287676589,-5103.16980995351,-4475.58226599659,-6486.43880558081
-8711.49240556475,-5100.91070534798,-4474.68926381244,-6484.42775206683
-8710.91279431546,-5100.66510178894,-4473.45496914404,-6483.79398752244
-8709.14873081364,-5099.21484673944,-4471.79028280784,-6482.44024551128
-8708.99963168055,-5099.56821830175,-4471.81475155348,-6482.87990634574
-8710.47380116467,-5101.41950485411,-4472.4662067152,-6485.12477397429
-8713.69582445667,-5103.79450543233,-4473.84839918505,-6487.93144907362
-8718.8188709077,-5107.21287292439,-4476.11259311879,-6492.03554625453
-8725.60973950794,-5111.2703166997,-4479.32217683152,-6496.48610287308
-8732.69460269526,-5115.47836574975,-4483.11016152288,-6501.25753487385
-8734.22786888011,-5116.57411605151,-4483.92314153152,-6501.90849721079
-8738.01616069027,-5118.11986220548,-4485.28142123907,-6504.40073334759
-8743.39908974456,-5120.95355551929,-4487.95331270934,-6508.64167524966
-8749.79012873804,-5124.74809911945,-4491.51992573535,-6513.32850633603
-8756.77996954587,-5128.69653880468,-4495.09656831953,-6518.07868943404
-8764.30243912021,-5133.07882832207,-4498.98133709574,-6523.3948579755
-8771.73881126912,-5137.06922957112,-4502.85138602239,-6528.37611797641
-8772.9431646816,-5136.71935724775,-4503.45523051708,-6528.98645061464
-8776.07876434918,-5137.23579909952,-4504.87422070075,-6530.7224431567
-8780.61845092731,-5139.88405760376,-4507.62382601518,-6533.87668070623
-8786.13731381584,-5143.17671519167,-4510.53359731392,-6537.77974246463
-8791.59992996421,-5146.09574394413,-4513.92819815265,-6542.29804204638
-8797.39838964248,-5149.71465712435,-4517.142888592,-6546.68542200419
-8803.6806643685,-5153.47007625904,-4520.76374915956,-6550.70779196724
-8804.16081277225,-5153.68957581631,-4521.20589114033,-6549.93868254432
-8805.76845790338,-5154.91393049964,-4522.09099446754,-6551.77998098201
-8809.62646696949,-5156.85233701545,-4524.30258802098,-6555.01607835548
-8814.46627295473,-5159.26589879705,-4527.03290740905,-6558.85862861113
-8819.68379737621,-5162.43246078046,-4529.42791179251,-6562.67858828886
-8825.99974568025,-5165.9478404378,-4532.68259717442,-6567.08351075523
-8832.5763464455,-5170.12918459946,-4536.13428198605,-6571.8145059643
-8832.80030638238,-5170.22866229571,-4536.80955052189,-6571.65840656726
-8835.53915054807,-5171.45665043369,-4537.84322528429,-6573.23918824276
-8839.87392533767,-5174.34685492816,-4539.83316348014,-6576.26055424972
-8845.82243849341,-5178.07914813039,-4542.0719834169,-6580.62192509344
-8853.36618441883,-5182.07413332218,-4545.30758143218,-6585.98431103794
-8860.69204336922,-5186.38630260789,-4548.63016440646,-6591.49416533411
-8868.48875265687,-5191.16762994224,-4552.2812258332,-6597.16833176659
-8869.67707115791,-5192.06201178552,-4553.09684633197,-6598.18976820463
-8872.44997375957,-5194.16277696864,-4555.21222827621,-6600.86246052754
-8878.27808798561,-5197.52420285267,-4557.84460089893,-6605.6462879039
-8884.76739199942,-5201.59842434392,-4561.14115386678,-6611.04818712905
-8892.52568516185,-5206.11903476832,-4564.42565405387,-6616.68199556172
-8900.35669793992,-5210.93067440804,-4568.48557209083,-6622.53740252889
-8908.63772530459,-5215.36458962849,-4572.76016636307,-6628.90519090882
-8910.09432941863,-5216.49487315089,-4573.22554504359,-6630.05767670056
-8913.01580005564,-5217.71983329536,-4574.94721980133,-6632.2611349972
-8918.248410418,-5220.67880099387,-4578.04433950157,-6635.89319566759
-8924.83834481838,-5224.02255371676,-4581.41823759676,-6640.965893163
-8931.60190617614,-5227.26776853458,-4584.99669134407,-6645.52285886726
-8938.35863622224,-5230.82047614714,-4588.93339861761,-6649.77972532606
-8945.10623320093,-5234.44361794239,-4592.67729687293,-6654.7550025151
-8949.13601478991,-5235.94737163772,-4594.96346303132,-6657.54861402482
-8953.08978014056,-5238.3611504603,-4597.92616568968,-6660.78474561959
-8958.0284531376,-5241.62359735116,-4601.11687215408,-6664.53978646266
-8963.15165862182,-5244.27427852716,-4604.06997911614,-6668.50609061158
-8968.48624091198,-5246.92725169179,-4606.86385094676,-6672.09693074238
-8974.15191276775,-5250.356020036,-4610.2638619436,-6676.26190157091
-8980.03503603389,-5254.11847661093,-4612.9506310536,-6680.89928677821
-8984.43879663662,-5257.17686876555,-4614.81337531541,-6684.27969034203
-8989.2834320411,-5260.40980241105,-4617.55660266797,-6688.10266104496
-8994.33832496888,-5263.84653353743,-4620.30843803084,-6692.13234343664
-9000.05000843035,-5267.3500643688,-4623.46357331323,-6695.82110548379
-9006.13130475913,-5271.10573057355,-4626.43237161026,-6699.9772337013
-9012.17623733619,-5275.1195596835,-4629.22976928746,-6704.92146721536
-9018.84089582043,-5279.2587528745,-4631.54422037648,-6710.01814311396
-9025.01352693109,-5283.11026345322,-4634.17430230948,-6714.96745674067
-9031.48779891197,-5287.01713224076,-4636.88338064717,-6720.16335151316
-9038.03964806177,-5291.02347110599,-4640.33991225025,-6725.32720115782
-9044.67205737069,-5294.95398371349,-4643.9936856549,-6730.50956350685
-9051.74178783918,-5299.25576034998,-4647.35238254617,-6736.10371604775
-9058.9894314307,-5303.20037146543,-4651.20710038678,-6740.55196190113
-9066.19664899744,-5307.47878161071,-4654.98984612498,-6745.67414225816
-9073.49605981512,-5311.70624257275,-4657.85938958422,-6751.37074283253
-9080.60010470901,-5316.23223358151,-4661.60641192321,-6756.74425545026
-9087.76092647812,-5320.51443847445,-4665.43872324231,-6762.23039621398
-9094.97839726572,-5324.38285298065,-4668.81142984374,-6767.64525490952
-9102.31788384095,-5328.52020871201,-4671.94599776247,-6772.95368095998
-9109.18470592699,-5332.18167675689,-4675.21842435276,-6777.80145347664
-9115.70546832707,-5335.50114231747,-4679.23161975341,-6783.03212025454
-9122.30783060297,-5338.63644475589,-4683.30927670381,-6787.76199711156
-9128.26795043123,-5341.78636574888,-4686.91676219501,-6791.83737028066
-9134.88146957306,-5345.08282127262,-4690.25081356534,-6796.04025169277
-9141.1237055072,-5348.08281202869,-4693.51560414673,-6800.18653409167
-9147.08950725851,-5351.17325218984,-4696.98615545022,-6804.77223411203
-9152.4436522746,-5354.04268147284,-4700.39597010832,-6809.35024377833
-9157.87431106478,-5357.25318957441,-4703.69067003575,-6813.51375592458
-9163.86355931977,-5360.56355816772,-4706.94546056859,-6817.52119648447
-9169.47247063669,-5363.46619007832,-4710.13056555525,-6821.35197988889
-9174.61933287767,-5366.83690250139,-4712.86943876511,-6825.22311678225
-9180.01607514355,-5370.23046491394,-4715.86104470095,-6829.14565139439
-9185.01584909653,-5374.06523177392,-4718.48336127354,-6833.36129746464
-9190.21947735799,-5377.22061521639,-4721.09268028022,-6837.63674939589
-9196.06501614481,-5380.25598911146,-4724.75857663754,-6841.83636730231
-9201.67954370984,-5384.07931120874,-4727.72058354486,-6845.73497091227
-9207.49377774813,-5387.61165915989,-4730.3031160649,-6850.00144759591
-9213.39735121656,-5391.61577415992,-4732.72088207923,-6854.7437783366
-9219.55154289442,-5395.91519150695,-4735.32800720577,-6859.66908633631
-9225.92324315359,-5400.27531503597,-4738.14442705454,-6864.38284377978
-9232.75543878315,-5404.51547571099,-4741.05833926873,-6869.56091902547
-9239.07796512876,-5408.63930906129,-4744.08577046004,-6875.06848039231
-9245.80197950184,-5412.71918563823,-4747.07239780975,-6880.48356033294
-9253.17941978476,-5416.78930474952,-4749.83071718328,-6885.99678970434
-9260.19212748434,-5420.67635274491,-4753.16476746315,-6891.50207686328
-9267.71870425431,-5424.93101560727,-4756.83174001868,-6896.91388327549
-9274.93754485172,-5429.31239749035,-4759.90474250599,-6902.78240350297
-9281.80482984532,-5433.51259320037,-4763.34339344861,-6908.28316779529
-9288.93178448607,-5437.69926552557,-4767.15989951524,-6913.85290987894
-9295.36590013121,-5441.82657402225,-4770.68254750448,-6919.17122449669
-9302.3003764218,-5445.34487671446,-4773.90583042928,-6923.8407925702
-9308.89760286433,-5448.87104701328,-4777.31740134713,-6928.47262196368
-9316.05916642098,-5452.48845062374,-4780.92828950386,-6933.38689932572
-9322.68300117065,-5455.6232178479,-4784.32639339517,-6937.87906942364
-9328.68982414578,-5458.72508460036,-4787.68570519282,-6942.62637576225
-9334.86710585132,-5461.56066448662,-4791.0748487605,-6946.58084285833
-9341.07626619033,-5464.27253755922,-4794.63779080014,-6950.39311567232
